83.506.030/0006-06;BENEFICENCIA CAMILIANA DO SUL * SEARA;SEARA;SC;vendas10@promefarma.com.br
49.150.352/0009-70;FUNDACAO PIO XII * BARRETOS;BARRETOS;SP;vendas6@promefarma.com.br
07.156.138/0001-23;INSTITUTO DE MEDICINA ESPECIALIZADA DE PAU DA LIMA SOCIEDADE;SALVADOR;BA;comercial3@promefarma.com.br
24.331.027/0001-25;ASSOCIACAO DE CARIDADE HOSPITAL SAO SEBASTIAO;SABINOPOLIS;MG;vendas8@promefarma.com.br
03.121.241/0002-68;PRONCOR UNIDADE INTENSIVA CARDIORESPIRATORIA LTDA;CAMPO GRANDE;MS;vendas2@promefarma.com.br
08.312.079/0001-06;A. MUZACHI & MUZACHI LTDA;UMUARAMA;PR;comercial3@promefarma.com.br
29.693.735/0001-20;INSTITUTO SANTA PELIZZARI;PALMAS;PR;vendas4@promefarma.com.br
88.625.686/0024-43;ASSOCIACAO EDUCADORA SAO CARLOS**HOSPITAL MAE DE DEUS;PORTO ALEGRE;RS;vendas3@promefarma.com.br
08.139.573/0001-02;ASSOCIACAO HOSPITALAR TUCUNDUVA E NOVO MACHADO;TUCUNDUVA;RS;vendas3@promefarma.com.br
01.517.626/0001-32;HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTDA;BALNEARIO CAMBORIU;SC;vendas2@promefarma.com.br
53.221.255/0029-41;ASSOC LAR SAO FRANCISCO DE ASSIS NA PROV DE DEUS;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
66.227.307/0001-38;INSTITUTO DE NEFROLOGIA VALE DO RIO DOCE LTDA;GOVERNADOR VALADARES;MG;vendas8@promefarma.com.br
73.863.342/0001-09;PRO-ONCO - CENTRO DE TRATAMENTO ONCOLOGICO S.A.;LONDRINA;PR;vendas9@promefarma.com.br
90.894.221/0001-43;ASSOCIACAO HOSP COMUNITARIA E BENEF DE NONOAI;NONOAI;RS;vendas3@promefarma.com.br
60.922.168/0051-45;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;TIJUCAS;SC;vendas10@promefarma.com.br
33.543.356/0020-93;ASSOCIACAO FRANCO BRASILEIRA;CACADOR;SC;vendas10@promefarma.com.br
00.734.770/0001-68;LISIANE ANZANELLO ONCOLOGIA EIRELI;BLUMENAU;SC;vendas2@promefarma.com.br
18.716.785/0001-69;ASSISTCARE SERVICOS DE SAUDE S.A;SAO PAULO;SP;vendas6@promefarma.com.br
20.599.890/0001-07;HOSPITAL SAO LUCAS DE GOVERNADOR VALADARES LTDA;GOVERNADOR VALADARES;MG;vendas8@promefarma.com.br
03.273.885/0001-90;ASSOCIACAO DE AUX.RECUP. DOS HANSENIANOS;CAMPO GRANDE;MS;vendas2@promefarma.com.br
39.490.024/0001-01;SETRE-SERVICO DE TRATAMENTO E REABILITACAO ESPECIALIZADA LTD;NITEROI;RJ;vendas8@promefarma.com.br
03.066.309/0011-44;ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE;GRAMADO;RS;vendas3@promefarma.com.br
98.339.823/0001-40;CENTRO DE ASSISTENCIA MEDICO-SOCIAL;TUPARENDI;RS;vendas3@promefarma.com.br
50.753.631/0001-50;IRMANDADE DE MISERICORDIA DO JAHU;JAU                          ;SP;vendas6@promefarma.com.br
03.873.593/0001-99;SOCIEDADE BENEF DO HOSPITAL NOSSA SRA AUXILIADORA;TRES LAGOAS;MS;vendas2@promefarma.com.br
31.671.480/0003-08;CLINICA SAO GONCALO LTDA * ICARAI;NITEROI;RJ;vendas8@promefarma.com.br
31.635.857/0001-01;HOSPITAIS INTEGRADOS DA GAVEA S/A;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
97.448.294/0001-50;ASSOCIACAO BENEFICENTE SANTA ROSA DE LIMA;ARROIO DO TIGRE;RS;vendas3@promefarma.com.br
98.110.000/0001-49;ASSOCIACAO HOSPITAL DE CARIDADE TRES PASSOS;TRES PASSOS;RS;vendas3@promefarma.com.br
15.415.694/0001-03;HOSPITAL NOSSA SENHORA DA OLIVEIRA;VACARIA;RS;vendas3@promefarma.com.br
91.588.731/0001-55;ORDEM AUXILIADORA DE SENHORAS EVANGELICAS DE NOVA PETROPOLIS;NOVA PETROPOLIS;RS;vendas3@promefarma.com.br
88.633.227/0001-15;PIO SODALICIO DAS DAMAS DE CARIDADE DE CAXIAS DO SUL;CAXIAS DO SUL;RS;vendas3@promefarma.com.br
72.366.818/0001-33;IMAGEM CENTRO DE DIAGNOSTICO MEDICO LTDA;FLORIANOPOLIS;SC;vendas10@promefarma.com.br
67.185.694/0001-50;GRUPO DE APOIO AO ADOLESCENTE E A CRIANCA COM C GRAACC;SAO PAULO;SP;vendas6@promefarma.com.br
03.628.981/0001-04;PRONTO CLINICA OFTALMOLOGICA DO NORDESTE LTDA;RECIFE;PE;comercial3@promefarma.com.br
08.092.615/0001-05;ISSAL - INSTITUTO DE SAUDE SAO LUCAS DE PATO BRANCO;PATO BRANCO;PR;vendas4@promefarma.com.br
04.994.418/0002-01;ASSOCIACAO HOSPITALAR VILA NOVA;CHARQUEADAS;RS;vendas3@promefarma.com.br
07.420.153/0001-37;ASSOCIACAO HOSPITALAR NOSSA SENHORA DE FATIMA-SC;PRAIA GRANDE;SC;vendas2@promefarma.com.br
17.893.567/0001-37;FUNDACAO DA AREA DA SAUDE DE CAMPINAS - FASCAMP;CAMPINAS;SP;vendas6@promefarma.com.br
71.326.292/0001-03;IRMANDADE DA SANTA CASA DE SERTAOZINHO;SERTAOZINHO;SP;vendas6@promefarma.com.br
01.625.151/0001-06;HOSPITAL SAO FRANCISCO DE ASSIS LTDA;GOIANIA;GO;vendas10@promefarma.com.br
04.678.251/0001-80;OFTALMO DAY CLINIC LTDA;SAO LUIS;MA;comercial3@promefarma.com.br
72.443.195/0001-55;CEMEC CENTRO MEDICO CURITIBA LTDA;CURITIBA;PR;comercial3@promefarma.com.br
78.614.971/0001-19;SANTA CASA DE LONDRINA;LONDRINA;PR;vendas9@promefarma.com.br
44.456.036/0007-45;UNIMED DE BAURU COOP TRAB MED - FILIAL;BAURU;SP;vendas6@promefarma.com.br
44.456.036/0003-11;UNIMED DE BAURU COOP.TRAB.MEDICOS;BAURU;SP;vendas6@promefarma.com.br
00.860.841/0001-79;CLINICA DE CAMPO GRANDE S/A;CAMPO GRANDE;MS;vendas2@promefarma.com.br
04.684.654/0003-02;CORONEL DULCIDIO OFTALMOLOGIA LTDA;CURITIBA;PR;vendas4@promefarma.com.br
80.759.111/0001-15;HOSPITAL DE CARIDADE SAO FRANCISCO DE ASSIS;RIO AZUL;PR;vendas4@promefarma.com.br
83.506.030/0012-54;BENEFICENCIA CAMILIANA DO SUL * IPUMIRIM;IPUMIRIM;SC;vendas10@promefarma.com.br
53.221.255/0031-66;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
00.066.079/0001-53;CENTRO DE VIDEO ENDOSCOPIA IGUACU S/C LTDA;CURITIBA;PR;comercial3@promefarma.com.br
10.143.737/0001-17;HOSPITAL DA VISAO DO PARANA LTDA;MARINGA;PR;comercial3@promefarma.com.br
06.136.532/0001-37;MIERZVA & MIERZVA LTDA;GUARAPUAVA;PR;vendas4@promefarma.com.br
12.118.622/0001-06;NURSING CARE INTERNACOES DOMICILIARES LTDA;CAMPOS DOS GOYTACAZES;RJ;vendas8@promefarma.com.br
00.765.384/0001-33;FUNDACAO HOSPITALAR OFTALMOLOGICA UNIVERSITARIA LIONS;PASSO FUNDO;RS;vendas3@promefarma.com.br
92.815.000/0008-34;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE;GRAVATAI;RS;vendas3@promefarma.com.br
85.907.251/0001-07;FUNDACAO HOSPITALAR RIO NEGRINHO;RIO NEGRINHO;SC;vendas2@promefarma.com.br
02.616.844/0001-97;GRUPO MEDICO DE SERVICOS HOS.E DIAG. LTDA;BALNEARIO CAMBORIU;SC;vendas2@promefarma.com.br
82.624.776/0006-51;UNIMED BLUMENAU COOPERATIVA DE TRABALHO MEDICO;BLUMENAU;SC;vendas2@promefarma.com.br
44.782.779/0001-10;SANTA CASA DE MISERICORDIA DE BARRETOS;BARRETOS;SP;vendas6@promefarma.com.br
77.561.934/0001-27;HOSPITAL E MATERNIDADE SANTA RITA DE ASSAI LTDA;ASSAI;PR;vendas8@promefarma.com.br
79.361.127/0001-96;FUNDACAO PRO RIM;JOINVILLE;SC;vendas2@promefarma.com.br
58.213.380/0001-22;HOSPITAL SAO LUCAS DE SANTOS LTDA;SANTOS;SP;vendas6@promefarma.com.br
06.233.166/0001-34;CENTRO DE EXCELENCIA A ATENCAO GERIATRICA E GERONTOLOGICA-CE;CORNELIO PROCOPIO;PR;vendas4@promefarma.com.br
28.902.229/0001-30;SANTA CASA DE MISERICORDIA DE SAO JOAO DA BARRA;SAO JOAO DA BARRA;RJ;vendas8@promefarma.com.br
88.417.787/0001-32;ASSOCIACAO HOSPITALAR BENEFICENTE DE MARAU;MARAU;RS;vendas3@promefarma.com.br
92.685.833/0001-51;ASSOCIACAO HOSPITALAR MOINHOS DE VENTO;PORTO ALEGRE;RS;vendas3@promefarma.com.br
88.630.413/0007-96;UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA;PORTO ALEGRE;RS;vendas3@promefarma.com.br
83.205.955/0001-02;ULTRALITHO CENTRO MEDICO LTDA;FLORIANOPOLIS;SC;vendas10@promefarma.com.br
76.613.835/0012-31;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CURITIBA * PIEN;PIEN;PR;comercial3@promefarma.com.br
26.885.825/0001-24;CLINICA DE IGUABA GRANDE LTDA;IGUABA GRANDE;RJ;vendas8@promefarma.com.br
23.772.726/0002-29;HOSPITAL E MATERNIDADE SANTA MONICA S/A;NOVA SERRANA;MG;vendas8@promefarma.com.br
72.510.480/0003-03;CENTRO DE ONCOLOGIA CASCAVEL SOCIEDADE SIMPLES LIMITADA;FRANCISCO BELTRAO;PR;vendas9@promefarma.com.br
20.880.154/0001-22;QUALITYLIFE ASSISTENCIA MEDICA DOMICILIAR LIMITADA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
92.682.574/0001-05;NEFROCLINICA CLINICA DE DOENCAS RENAIS LTDA;CAXIAS DO SUL;RS;vendas3@promefarma.com.br
84.433.945/0002-78;COMUNIDADE EVANGELICA LUTERANA DE JARAGUA DO SUL;JARAGUA DO SUL;SC;vendas2@promefarma.com.br
09.359.559/0001-87;DERMATOPLASTICA CLINICA DE DERMATOLOGIA E CIRURGIA PLASTICA;JOINVILLE;SC;vendas2@promefarma.com.br
92.017.516/0010-58;CONGREGACAO DE NOSSA SENHORA  * HOSP  NOTRE DAME S SEBA;ESPUMOSO;RS;vendas3@promefarma.com.br
88.575.394/0001-57;HOSPITAL SAUDE LTDA;CAXIAS DO SUL;RS;vendas3@promefarma.com.br
92.219.559/0001-25;SANTA CASA DE MISERICORDIA DE PELOTAS;PELOTAS;RS;vendas3@promefarma.com.br
00.132.229/0003-41;ONCOMED CENTRO PREV E TRAT DE DOENCAS NEOPLASICAS LTDA;BELO HORIZONTE;MG;vendas8@promefarma.com.br
76.555.069/0001-43;HOSPITAL SANTA CRUZ SOCIEDADE ANONIMA;CURITIBA;PR;comercial3@promefarma.com.br
05.961.193/0001-60;INSTITUTO NOSSA SENHORA APARECIDA;UMUARAMA;PR;vendas9@promefarma.com.br
75.757.849/0001-03;SANTA CASA DE MISERICORDIA DE CAMBE;CAMBE;PR;vendas4@promefarma.com.br
91.681.361/0003-68;ASSOC. CONGREG. SANTA CATARINA**HOSPITAL REGINA;NOVO HAMBURGO;RS;vendas3@promefarma.com.br
03.066.309/0010-63;ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE;SANTA MARIA;RS;vendas3@promefarma.com.br
24.006.302/0020-06;INSTITUTO DE DESENVOLVIMENTO, ENSINO E ASSISTENCIA A SAUDE -;PALHOCA;SC;vendas10@promefarma.com.br
21.583.042/0014-97;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;SAO JOSE DOS CAMPOS;SP;vendas8@promefarma.com.br
06.047.087/0030-73;REDE D OR SAO LUIZ S.A. * HOSPITAL VIVALLE;SAO JOSE DOS CAMPOS;SP;vendas6@promefarma.com.br
20.482.398/0001-57;NEFRO-LOGICA SERVICOS MEDICOS LTDA;MARIANA;MG;vendas8@promefarma.com.br
06.982.007/0001-32;CLINICA INTENSICOR LTDA;TOLEDO;PR;vendas9@promefarma.com.br
05.089.411/0001-19;CLINICA RENAL IRATY LTDA;IRATI;PR;vendas4@promefarma.com.br
89.286.249/0001-19;FUNDACAO HOSPITALAR PIO XII;SEBERI;RS;vendas3@promefarma.com.br
05.748.642/0003-59;ASSOCIACAO RENAL VIDA;ITAJAI;SC;vendas2@promefarma.com.br
03.925.419/0001-42;AMECOR ASSISTENCIA MEDICA CARDIOLOGICA LTDA;CUIABA;MT;vendas8@promefarma.com.br
76.018.720/0001-46;HOSPITAL PARANAGUA S/A;PARANAGUA;PR;vendas4@promefarma.com.br
03.066.309/0009-20;ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE;SANTA MARIA;RS;vendas3@promefarma.com.br
60.552.098/0001-11;SOC.BRASILEIRA E JAPONESA DE BENEFICENCIA SANTA CRUZ;SAO PAULO;SP;vendas6@promefarma.com.br
07.156.945/0002-27;IGIS - INSTITUTO DA GESTAO E INOVACAO DA SAUDE;VILA VELHA;ES;vendas4@promefarma.com.br
01.951.177/0001-36;SOCIEDADE INTEGRADA DE ASSISTENCIA SOC DE FAT DO SUL;FATIMA DO SUL;MS;vendas2@promefarma.com.br
07.597.753/0001-75;INSTITUTO DE SAUDE BOM JESUS;IVAIPORA;PR;vendas4@promefarma.com.br
75.887.471/0001-62;SANTA CASA DE MISERICORDIA MARIA ANTONIETA;GOIOERE;PR;vendas9@promefarma.com.br
85.666.774/0001-09;HOSPITAL SAO ROQUE;JACINTO MACHADO;SC;vendas2@promefarma.com.br
36.707.181/0001-38;SOCIEDADE HOSPITALAR MEDICA DO OESTE CATARINENSE LTDA;SAO MIGUEL DO OESTE;SC;vendas10@promefarma.com.br
60.633.369/0005-97;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MEDICO;BEBEDOURO;SP;vendas6@promefarma.com.br
53.678.264/0002-46;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MEDICO;SAO JOAO DA BOA VISTA;SP;vendas6@promefarma.com.br
16.676.520/0001-59;HOSPITAL MATER DEI S/A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
03.290.030/0001-78;HOSPITAL  ISB LTDA;CURITIBA;PR;comercial3@promefarma.com.br
08.325.231/0002-68;INSTITUTO DE SAUDE SANTA CLARA;RONCADOR;PR;vendas4@promefarma.com.br
96.210.471/0001-01;ASSOCIACAO HOSPITAL DE CARIDADE SANTO ANGELO;SANTO ANGELO;RS;vendas3@promefarma.com.br
89.870.547/0008-28;UNIMED PELOTAS/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;PELOTAS;RS;vendas3@promefarma.com.br
82.965.070/0001-49;HOSPITAL NOSSA SENHORA DAS GRACAS * BOM RETIRO;BOM RETIRO;SC;vendas9@promefarma.com.br
77.104.339/0001-62;HOSPITAL SAO CARLOS DE MEDIANEIRA LTDA;MEDIANEIRA;PR;vendas4@promefarma.com.br
90.052.804/0001-27;HOSPITAL BENEFICENTE SAO PEDRO;GARIBALDI;RS;vendas3@promefarma.com.br
87.277.000/0001-11;SOCIEDADE HOSPITALAR SAO JOSE * HOSPITAL SAO JOSE;ANTONIO PRADO;RS;vendas3@promefarma.com.br
86.324.860/0007-91;ASSOC REDEH BENEF CRISTA * HOSP NOSSA SRA DOS NAVEGANTES;NAVEGANTES;SC;vendas2@promefarma.com.br
11.096.423/0002-54;HOSPITAL BAIA SUL S/A;FLORIANOPOLIS;SC;vendas10@promefarma.com.br
86.377.553/0002-64;ORDEM AUX DAS SENHORAS EVANGELICAS DE TIMBO * HOSP OASE;TIMBO;SC;vendas2@promefarma.com.br
92.898.550/0006-00;FUNDACAO UNIVERSITARIA DE CARDIOLOGIA;BRASILIA;DF;hospitalar3@promefarma.com.br
21.575.709/0001-95;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;JUIZ DE FORA;MG;vendas8@promefarma.com.br
04.340.862/0001-14;MED LIFE HOSPITALITY SERVICOS MEDICOS LTDA;VOLTA REDONDA;RJ;vendas8@promefarma.com.br
24.006.302/0003-05;I.D.E.A.S - INSTITUTO DESENVOLVIMENTO ENSINO E ASSISTENCIA A;SAO JOSE;SC;vendas10@promefarma.com.br
40.112.073/0001-90;SMART ANESTESIA MOVEL LTDA;FLORIANOPOLIS;SC;vendas10@promefarma.com.br
53.221.255/0023-56;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
81.697.419/0002-27;UNIMED FOZ IGUACU COOPERATIVA TRAB MEDICO LTDA;FOZ DO IGUACU;PR;vendas9@promefarma.com.br
01.420.861/0001-91;ONCO & HEMATO SERVICOS MEDICOS S.A.;SERRA;ES;vendas4@promefarma.com.br
20.218.442/0001-16;FUNDACAO HOSPITALAR NOSSA SENHORA DE LOURDES;NOVA LIMA;MG;vendas8@promefarma.com.br
72.367.246/0001-07;PLASTICLINICA CIRURGIA PLASTICA E RECONSTRUTORA LTDA;MARINGA;PR;vendas9@promefarma.com.br
40.294.225/0002-01;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MEDICO;CAMPOS DOS GOYTACAZES;RJ;vendas8@promefarma.com.br
80.084.619/0001-60;CLINIGASTRO CLINICA MEDICA LTDA;CRICIUMA;SC;vendas2@promefarma.com.br
83.520.122/0001-36;FUNDACAO MEDICA ASSIST DOS TRABALHADORES RURAIS DE DESCANSO;DESCANSO;SC;vendas10@promefarma.com.br
48.628.366/0007-21;UNIMED DE SANTA BARBARA DOESTE AMERICANA COOP TRAB MED;AMERICANA;SP;vendas6@promefarma.com.br
27.187.087/0001-04;SANTA CASA DE MISERICORDIA DE CACHOEIRO DE ITAPEMIRIM;CACHOEIRO DE ITAPEMIRIM;ES;vendas4@promefarma.com.br
95.281.929/0001-42;HOSPITAL DE CARIDADE NOSSA SENHORA AUXILIADORA;ROSARIO DO SUL;RS;vendas3@promefarma.com.br
28.700.530/0006-76;INSTITUTO MARIA SCHMITT DESENV ENSINO ASSIST SOCIAL S CIDAD;ARARANGUA;SC;vendas2@promefarma.com.br
96.419.353/0001-08;ASSOCIACAO HOSPITALAR SANTO AFONSO;CANDIDO GODOI;RS;vendas3@promefarma.com.br
28.162.009/0001-18;INDOOR EMPRESA DE ASSISTENCIA MEDICA DOMICILIAR LTDA;BRASILIA;DF;vendas10@promefarma.com.br
07.776.237/0009-65;FUNDACAO UNIVERSITARIA EVANGELICA;PIRENOPOLIS;GO;vendas10@promefarma.com.br
23.772.726/0001-48;HOSPITAL E MATERNIDADE SANTA MONICA S/A;DIVINOPOLIS;MG;vendas8@promefarma.com.br
60.194.990/0006-82;INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA;SAO JOSE DOS CAMPOS;SP;vendas6@promefarma.com.br
43.964.931/0001-12;IRMANDADE DA SANTA CASA DE MISERICORDIA DE ARARAQUARA;ARARAQUARA;SP;vendas6@promefarma.com.br
17.200.429/0001-25;FUNDACAO BENJAMIN GUIMARAES;BELO HORIZONTE;MG;vendas8@promefarma.com.br
20.142.295/0001-48;HOSPITAL SAO JUDAS TADEU LTDA;DIVINOPOLIS;MG;vendas8@promefarma.com.br
04.684.654/0001-32;CORONEL DULCIDIO OFTALMOLOGIA LTDA;CURITIBA;PR;comercial3@promefarma.com.br
12.846.027/0003-40;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;SCHROEDER;SC;vendas2@promefarma.com.br
27.443.803/0001-77;ASSOCIACAO SOCIAL FILANTROPICA HOSPITAL PADRE MAXIMO;VENDA NOVA DO IMIGRANTE;ES;vendas4@promefarma.com.br
27.193.705/0001-29;HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM;CACHOEIRO DE ITAPEMIRIM;ES;vendas4@promefarma.com.br
74.062.019/0001-07;HOSPITAL BARIGUI DE OFTALMOLOGIA LTDA;CURITIBA;PR;comercial3@promefarma.com.br
02.746.015/0001-29;HOSPITAL AMERICAN COR LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
12.433.420/0012-01;DB - MEDICINA DIAGNOSTICA LTDA.;SOROCABA;SP;vendas6@promefarma.com.br
05.089.379/0002-52;CEOQ - CENTRO ESPECIALIZADO OFTALMOLOGICO QUEIROZ LTDA;VITORIA DA CONQUISTA;BA;comercial3@promefarma.com.br
05.503.624/0002-26;CAPTAMED CUIDADOS CONTINUADOS LTDA;BRASILIA;DF;vendas10@promefarma.com.br
10.585.039/0001-71;ORGANIZACAO SAO LUCAS;LARANJEIRAS DO SUL;PR;vendas4@promefarma.com.br
83.506.030/0008-78;BENEFICENCIA CAMILIANA SUL * ENCANTADO;ENCANTADO;RS;vendas3@promefarma.com.br
12.846.027/0002-60;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;CORUPA;SC;vendas2@promefarma.com.br
00.317.100/0001-46;CLINIRIM - CLINICA DO RIM LTDA;VILA VELHA;ES;vendas4@promefarma.com.br
03.468.485/0001-30;ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA DE CUIABA;CUIABA;MT;vendas8@promefarma.com.br
05.684.155/0001-08;VER HOSPITAL DO VITREO E RETINA DE MARINGA - SS;MARINGA;PR;comercial3@promefarma.com.br
89.931.760/0001-26;ASSOCIACAO HOSPITALAR DE CARIDADE BENEFICENTE SAO MIGUEL;SAO MIGUEL DAS MISSOES;RS;vendas3@promefarma.com.br
90.456.070/0001-41;ASSOCIACAO HOSPITALAR SANTA TERESA;GUARANI DAS MISSOES;RS;vendas3@promefarma.com.br
91.211.631/0001-05;CLINEFRON CLINICA NEFROLOGICA DO ALTO TAQUARI LTDA;LAJEADO;RS;vendas3@promefarma.com.br
92.815.000/0007-53;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE;SANTO ANTONIO DA PATRULHA;RS;vendas3@promefarma.com.br
51.473.692/0001-26;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;LIMEIRA;SP;vendas6@promefarma.com.br
44.663.631/0005-90;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;RIO CLARO;SP;vendas6@promefarma.com.br
05.598.471/0001-67;MEDICINA DIAGNOSTICA QUINZE LTDA;CURITIBA;PR;vendas4@promefarma.com.br
03.697.015/0001-49;SERVICO DE HEMODINAMICA DE ARAPONGAS LTDA;ARAPONGAS;PR;vendas4@promefarma.com.br
15.281.509/0001-27;ASSOCIACAO BENEFICENTE FREI ROGERIO;ANITA GARIBALDI;SC;vendas10@promefarma.com.br
13.370.183/0001-89;FUNDACAO HOSPITAL SANTA LYDIA;RIBEIRAO PRETO;SP;vendas6@promefarma.com.br
45.100.138/0003-62;UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
21.583.042/0001-72;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;JUIZ DE FORA;MG;vendas8@promefarma.com.br
08.562.523/0001-33;HS COR - HOSPITAL DO CORACAO DE DUQUE DE CAXIAS LTDA;DUQUE DE CAXIAS;RJ;vendas8@promefarma.com.br
04.703.117/0001-92;ONKO SOL ASSISTENCIA MEDICA ONCOLOGICA LTDA;CABO FRIO;RJ;vendas8@promefarma.com.br
35.830.868/0004-46;UNIMED DE MACAE COOPERATIVA DE ASSISTENCIA A SAUDE;MACAE;RJ;vendas8@promefarma.com.br
87.547.444/0014-44;ASSOCIACAO DR BARTHOLOMEU TACCHINI;CARLOS BARBOSA;RS;vendas3@promefarma.com.br
97.503.676/0001-30;HOSPITAL DE CARIDADE FREI CLEMENTE;SOLEDADE;RS;vendas3@promefarma.com.br
03.033.866/0005-10;HOSPITAL PREVINA LTDA;FRANCO DA ROCHA;SP;vendas6@promefarma.com.br
09.009.524/0001-18;HQI SAUDE - SERVICOS MEDICOS LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
02.560.878/0001-07;HOSPITAL ANCHIETA LTDA;BRASILIA;DF;vendas10@promefarma.com.br
20.880.154/0003-94;QUALITYLIFE ASSISTENCIA MEDICA DOMICILIAR LIMITADA;VITORIA;ES;vendas4@promefarma.com.br
39.384.664/0002-18;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MEDICO;COLATINA;ES;vendas4@promefarma.com.br
23.953.466/0001-07;HOSPITAL E CLINICAS SANTA PAULA LTDA.;POUSO ALEGRE;MG;vendas8@promefarma.com.br
16.991.945/0008-29;UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO;CORONEL FABRICIANO;MG;vendas8@promefarma.com.br
28.806.545/0005-32;UNIMED PETROPOLIS COOPERATIVA DE TRABALHO MEDICO;PETROPOLIS;RJ;vendas8@promefarma.com.br
97.194.765/0001-41;ASSOCIACAO BENEFICENTE SAO PEDRO CANISIO;BOM PRINCIPIO;RS;vendas9@promefarma.com.br
83.145.052/0001-83;ASSOCIACAO HOSPITALAR E MATERNIDADE SAO SEBASTIAO;PAPANDUVA;SC;vendas2@promefarma.com.br
17.209.891/0001-93;SANTA CASA DE MISERICORDIA DE BELO HORIZONTE;BELO HORIZONTE;MG;vendas8@promefarma.com.br
56.384.183/0001-40;IRMANDADE DA SANTA CASA DE MISERICORDIA DE RIO CLARO;RIO CLARO;SP;vendas6@promefarma.com.br
59.307.074/0001-18;SOCIEDADE PORTUGUESA BENEFICENCIA DE SAO CAETANO DO SUL;SAO CAETANO DO SUL;SP;vendas6@promefarma.com.br
17.209.891/0002-74;SANTA CASA DE MISERICORDIA DE BELO HORIZONTE;BELO HORIZONTE;MG;vendas8@promefarma.com.br
23.669.391/0001-37;AGCS CLÍNICA DE SERVIÇOS MÉDICOS LTDA;MEDIANEIRA;PR;vendas4@promefarma.com.br
77.893.469/0002-02;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;GUARAPUAVA;PR;vendas3@promefarma.com.br
06.047.087/0026-97;REDE D OR SAO LUIZ S.A.;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
78.675.204/0001-10;CEDIMED CENTRO DIAG MEDICO CASCAVEL LTDA;CASCAVEL;PR;vendas9@promefarma.com.br
60.922.168/0025-53;ACSC HOSPITAL DE CLINICAS NOSSA SRA DA CONCEICAO;TRES RIOS;RJ;vendas8@promefarma.com.br
06.047.087/0009-96;REDE D OR SAO LUIZ S.A.*HOSPITAL COPA D OR;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
78.478.559/0001-19;ASSOCIACAO BENEFICENTE HOSPITALAR PERITIBA;PERITIBA;SC;vendas10@promefarma.com.br
53.221.255/0015-46;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;NHANDEARA;SP;vendas6@promefarma.com.br
68.311.216/0008-88;ASSOCIACAO SAUDE DA FAMILIA * ASF - REDE ASSIST STS FREG O/B;SAO PAULO;SP;vendas6@promefarma.com.br
22.790.182/0001-84;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;vendas8@promefarma.com.br
86.513.124/0001-96;HOSPITAL SAO SEBASTIAO;TURVO;SC;vendas2@promefarma.com.br
