CODIGO_INTERNO,EAN,RMS,NOME_COMERCIAL,APRESENTACAO,MARCA,DESCRICAO,UNIDADE,PRD_QT_EQUIVALENTE
2749,78989175920764,1624100030093,GENERICO,FRASCO,MARIOL,DIPIRONA GOTAS 500MG/ML 10ML (G),FRASCO,96
2765,7897732602052,1096300470061,NEOCETHEO,TUBO,SOBRAL,NEOMICINA+BACITRACINA POMADA 15GR,TUBO,100
2784,7896862917067,1091700430104,PRESSTOPRIL,COMPRIMIDO,MEDQUIMICA,CAPTOPRIL 25MG COMPRIMIDO,COMPRIMIDO,500
2787,7898133131301,1384100220016,RIFOTRAT,FRASCO,NATULAB,RIFAMICINA SV SODICA 10MG/ML SPRAY 20ML,FRASCO,1
2788,7896112127062,1037003570041,GENERICO,COMPRIMIDO,TEUTO,OMEPRAZOL 20MG COMPRIMIDO (G),COMPRIMIDO,28
2789,7898133134821,1384100290057,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 500MG+VITAMINA D 200U COMPRIMIDO,COMPRIMIDO,60
2828,7896544910102,80003300007,I - BAIXO RISCO,ROLO,MISSNER,"ESPARADRAPO IMPERMEAVEL 10CM X 4,5M C/CAPA",ROLO,1
2840,7896775364415,80256170001,I - BAIXO RISCO,CARTELA,LEMGRUBER,LUVAS PROCEDIMENTO TAM. P. C/ PO  C/100,CARTELA,1
2841,7898945443043,801058400002,SUPERMAX,CARTELA,SUPERMAX,LUVAS PROCEDIMENTO TAM. G.  C/100,CARTELA,1
2871,0000000002871,1072502930112,,UNIDADE,BASA,SORO GLICOSADO 05% 1000ML INJETÁVEL FRASCO SIST. FECHADO,UNIDADE,16
2872,7896032000346,107250293,GLICOSE BASA,UNIDADE,BASA,SORO GLICOSADO 05% 500ML INJETÁVEL FRASCO SIST. FECHADO,UNIDADE,24
2873,17896032000261,1072502930090,GLICOSE BASA,UNIDADE,BASA,SORO GLICOSADO 05% 250ML INJETÁVEL FRASCO SIST. FECHADO,UNIDADE,40
2874,0000000002874,1072502960046,SOL. GLICOCLORETADA,UNIDADE,BASA,SORO GLICOFISIOLOGICO 1000ML INJETAVEL FRASCO SIST. FECHADO,UNIDADE,16
2877,7896032000391,1072502940088,CLORETO DE SÓDIO,FRASCO,BASA,"SORO FISIOLOGICO 0,9% 1000ML INJETAVEL FRASCO SIST. FECHADO",FRASCO,1
2879,7896032000476,1072502940061,CLORETO DE SODIO,FRASCO,BASA,"SORO FISIOLOGICO 0,9% 250ML INJETAVEL FRASCO SIST. FECHADO",FRASCO,40
2885,7896032000711,1072502940053,CLORETO DE SÓDIO,FRASCO,BASA,"SORO FISIOLOGICO 0,9% 125ML INJETAVEL FRASCO SIST. FECHADO",FRASCO,50
2909,7898016412022,1353100020084,PIOLIXINA,FRASCO,IFAL,PERMETRINA 1% LOCAO 60ML,FRASCO,1
2916,7896544900127,80003300008,I - BAIXO RISCO,UNIDADE,MISSNER,"FITA MICROPORE 2,5 CMX10 M",UNIDADE,1
2941,7896544910106,80003300007,I - BAIXO RISCO,UNIDADE,MISSNER,"ESPARADRAPO IMPERMEAVEL 10CM X 4,5M S/CAPA",UNIDADE,1
3005,7896544900110,80003300008,I - BAIXO RISCO,UNIDADE,MISSNER,"FITA MICROPORE 5,0 CMX10M",UNIDADE,1
3029,17896032000360,1072502960038,SOL. GLICOCLORETADA,UNIDADE,BASA,SORO GLICOFISIOLOGICO 500ML INJETAVEL FRASCO SIST. FECHADO,UNIDADE,24
3047,7896775364422,80256170001,I - BAIXO RISCO,CAIXA,LEMGRUBER,LUVAS PROCEDIMENTO LATEX  C/ PO TAM. M. C/100,CAIXA,1
3049,7898945443012,80105840002,SUPERMAX,CAIXA,SUPERMAX,LUVAS PROCEDIMENTO TAM. XP. C/100,CAIXA,1
3055,17898157728560,10369460176,II - MEDIO RISCO,UNIDADE,SOLIDOR,SONDA FOLLEY NR.16 (2 VIAS),UNIDADE,10
3056,17898157724302,10369460176,II - MEDIO RISCO,UNIDADE,SOLIDOR,SONDA FOLLEY NR.18 (2 VIAS),UNIDADE,10
3165,7898563792103,10369460122,II - MEDIO RISCO,UNIDADE,SOLIDOR,COLETOR DE URINA 2LT SIST.FECHADO S/ FILTRO,UNIDADE,1
3171,7896544925465,ISENTO,,UNIDADE,MISSNER,FITA ADESIVA P/AUTOCLAVE 19MM X 30M,UNIDADE,1
3197,7896544925472,ISENTO,,UNIDADE,MISSNER,FITA ADESIVA CREPE16MMX50M,UNIDADE,1
3292,7898216364442,1410700370062,DOXICLIN,COMPRIMIDO,PHARLAB,DOXICICLINA 100MG COMPRIMIDO,COMPRIMIDO,600
3297,7898049792603,1039201650021,GENERICO,COMPRIMIDO,VITAMEDIC,AMINOFILINA 100MG COMPRIMIDO (G),COMPRIMIDO,500
3317,7896014685851,1163700980067,CILINON,AMPOLA,BLAU,"AMPICILINA INJETAVEL 1,0GR IM/IV S/ DILUENTE",AMPOLA,100
3334,7897848501560,1476100110038,PERMENATI,FRASCO,NATIVITA,PERMETRINA 1% LOCAO 60ML,FRASCO,50
3346,7899095210431,1542300280036,NIOXIL,COMPRIMIDO,GEOLAB,NIFEDIPINO 10MG COMPRIMIDO,COMPRIMIDO,450
3373,7896112128885,1037005090045,GENERICO,FRASCO,TEUTO,CEFALEXINA SUSPENSAO 250MG/5ML 60ML (G),FRASCO,50
3374,7896006270300,1049712130207,OXCARB,FRASCO,UNIAO QUIMICA,OXCARBAZEPINA SUSPENSAO 6% 100ML (C1)***,FRASCO,1
3388,7898133133190,1384100330083,IBUPROTRAT,FRASCO,NATULAB,IBUPROFENO GOTAS 50MG/ML 30ML,FRASCO,100
3391,7898216364503,1410700060209,AZITROPHAR,FRASCO,PHARLAB,"AZITROMICINA SUSPENSAO 900MG 22,5ML",FRASCO,1
3396,7896015516581,1010701970041,FLIXOTIDE,FRASCO,GLAXOSMITHKLINE,FLUTICASONA 50MCG SPRAY ORAL 120 DOSES,FRASCO,1
3401,7898404220178,1018600020019,GENTAMISAN,AMPOLA,SANTISA,GENTAMICINA INJETAVEL 10MG 1ML,AMPOLA,100
3429,7898283814673,10330669104,I - BAIXO RISCO,CAIXA,DESCARPACK,LUVAS PROCEDIMENTO LATEX C/ PO TAM. M - C/100,CAIXA,1
3430,7898283815335,10330660179,I - BAIXO RISCO,CAIXA,DESCARPACK,LUVAS PROCEDIMENTO LATEX C/ PO TAM. G - C/100,CAIXA,1
3435,7898216364480,1410700060195,AZITROPHAR,FRASCO,PHARLAB,AZITROMICINA SUSPENSAO 600MG 15ML,FRASCO,50
3438,7896112119357,1037004610037,GENERICO,FRASCO AMPOLA,TEUTO,VANCOMICINA INJETAVEL 500MG PO IV (G),FRASCO AMPOLA,50
3460,7899547503340,1256800850118,GENÉRICO,FRASCO,PRATI DONADUZZI,DEXCLORFENIRAMINA+BETAMETASONA SUSPENSAO 120ML (G),FRASCO,50
3471,7898148290826,1256801460070,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ATENOLOL 50MG COMPRIMIDO (G),COMPRIMIDO,600
3472,7898148290789,1256801460119,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ATENOLOL 100MG COMPRIMIDO (G),COMPRIMIDO,600
3479,7899547504569,1256801930034,GENERICO,COMPRIMIDO,PRATI DONADUZZI,VERAPAMIL 80MG COMPRIMIDO (G),COMPRIMIDO,800
3508,7898166040786,1108500320060,GENERICO,AMPOLA,FARMACE,"DEXAMETASONA INJETAVEL 4MG/ML 2,5ML (G)",AMPOLA,100
3509,7898166040748,1108500320028,GENERICO,AMPOLA,FARMACE,DEXAMETASONA INJETAVEL 2MG/ML 1ML (G),AMPOLA,50
3511,7896202501154,ISENTO,FIXA CAL,COMPRIMIDO,VITAMED,CARBONATO DE CALCIO 600MG +VITAMINA D COMPRIMIDO,COMPRIMIDO,500
3516,7898361700324,1517000160018,GENERICO,UNIDADE,ISOFARMA,LEVOFLOXACINO INJETAVEL 5MG/ML BOLSA 100ML (G),UNIDADE,1
3527,7898123907497,1134301550030,GENERICO,COMPRIMIDO,HIPOLABOR,ESPIRONOLACTONA 100MG COMPRIMIDO (G),COMPRIMIDO,500
3543,7896112124337,1037004660026,GENERICO,FRASCO,TEUTO,BROMETO DE IPRATROPIO GOTAS 20ML (G),FRASCO,100
3545,7896112127710,1037003090080,GENERICO,FRASCO,TEUTO,"DEXCLORFENIRAMINA SOLUCAO 0,4MG/ML 100ML (G)",FRASCO,50
3569,7896006265702,1049712290018,DESLANOL,AMPOLA,UNIAO QUIMICA,"DESLANOSIDEO INJETAVEL 0,2MG/ML 2ML",AMPOLA,50
3579,7898910350024,1565100050011,GENERICO,COMPRIMIDO,ZYDUS,PAROXETINA 20MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
3592,7898148291311,1256801510035,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 850MG COMPRIMIDO (G),COMPRIMIDO,400
3604,7897076912312,1235201910064,GENERICO,COMPRIMIDO,RANBAXY,NORTRIPTILINA 75MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
3611,7898166040540,1108500200014,FUROSEFARMA,AMPOLA,FARMACE,FUROSEMIDA INJETAVEL 10MG/ML 2ML,AMPOLA,50
3627,7898361700287,1517000210015,GENERICO,UNIDADE,HALEXISTAR,"METRONIDAZOL 0,5% INJETAVEL BOLSA 100ML (G)",UNIDADE,1
3628,7896269900150,1010702260031,AEROLIN,FRASCO,GLAXOSMITHKLINE,SALBUTAMOL 100MCG SPRAY AEROSOL 200 DOSES,FRASCO,100
3632,7898123908845,1134301560036,GENERICO  HIPOLABOR,AMPOLA,HIPOLABOR,TRAMADOL INJETAVEL 50MG/1ML (G) (A2)***,AMPOLA,100
3653,7896014686438,1163701080027,ARICILINA,FRASCO AMPOLA,BLAU,PENIC.G.POTASSICA 5.000.000 UI INJETAVEL S/DILUENTE,FRASCO AMPOLA,50
3658,7898148297542,1256801570011,GENERICO,TUBO,PRATI DONADUZZI,MUPIROCINA POMADA 20MG/G 15GR (G),TUBO,1
3659,7891721028595,1008902020642,EUTHYROX,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 50MCG COMPRIMIDO,COMPRIMIDO,50
3661,7891721028588,1008902020618,EUTHYROX,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 25MCG COMPRIMIDO,COMPRIMIDO,50
3691,7896676426137,1029801430139,DORMIRE,AMPOLA,CRISTALIA,MIDAZOLAM INJETAVEL 50MG/10ML (B1)***,AMPOLA,10
3694,7896112131984,1037004720134,GENERICO,COMPRIMIDO,TEUTO,CARBAMAZEPINA 400MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
3712,7896112146131,1037001570042,AFOPIC,COMPRIMIDO,TEUTO,ACIDO FOLICO 5MG COMPRIMIDO,COMPRIMIDO,100
3721,7896014688272,1163700960015,OPRAZON,FRASCO AMPOLA,BLAU,OMEPRAZOL PO INJETAVEL 40MG 10ML C/ DILUENTE,FRASCO AMPOLA,20
3754,7898123908852,1134301560044,GENERICO  HIPOLABOR,AMPOLA,HIPOLABOR,TRAMADOL INJETAVEL 100MG/2ML (G) (A2)***,AMPOLA,100
3765,7898166040830,1108500160039,DICLOFARMA,AMPOLA,FARMACE,DICLOFENACO SODICO INJETAVEL 25MG/ML 3ML,AMPOLA,100
3798,8903855062822,1052500140101,VENLIFT OD,COMPRIMIDO,TORRENT,VENLAFAXINA 150MG COMPRIMIDO (C1)***,COMPRIMIDO,30
3818,7898166040403,1108500150025,CLORETO DE POTASSIO,AMPOLA,FARMACE,CLORETO DE POTASSIO 10% INJETAVEL 10ML,AMPOLA,200
3851,7898014565355,ISENTO,COMPLEXAN,FRASCO,PHARMASCIENCE,COMPLEXO B GOTAS 30ML,FRASCO,160
3863,7891721020094,1008903920132,GENERICO,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 125MCG COMPRIMIDO (G),COMPRIMIDO,30
3865,7897473201767,1101302270027,FLUTICAN,FRASCO,GLENMARK,FLUTICASONA 50MCG SPRAY NASAL AQUOSA 10ML,FRASCO,1
3872,7896006209690,1049713230078,GENERICO,COMPRIMIDO,UNIAO QUIMICA,VARFARINA SODICA 5MG COMPRIMIDO (G),COMPRIMIDO,30
3875,7896676406979,1029801930069,CLONIDIN,AMPOLA,CRISTALIA,CLONIDINA INJETAVEL 150MCG/ML 1ML IM/IV,AMPOLA,30
3881,7898566660317,ISENTO,HIDROXIL HORTELA,FRASCO,MARIOL,HIDROXIDO DE ALUMINIO SUSPENSAO 60MG/ML 100ML,FRASCO,48
3882,17898917592820,ISENTO,LEVELAX,FRASCO,MARIOL,OLEO MINERAL LIQUIDO 100 ML,FRASCO,48
3913,7896112126669,1037004930015,GENERICO,FRASCO,TEUTO,"TIMOLOL COLIRIO 5ML 0,5% (G)",FRASCO,100
3924,7897406111156,1006300030058,AMPLOSPEC,FRASCO AMPOLA,BIOCHIMICO,CEFTRIAXONA PO INJETAVEL 1G IV S/DILUENTE,FRASCO AMPOLA,50
3934,7898361700447,1517000190014,CIPROBACTER,UNIDADE,HALEXISTAR,CIPROFLOXACINO INJETAVEL 2MG/ML 100ML SIST.FECHADO,UNIDADE,1
3938,7896112190134,1037003720025,GENERICO,COMPRIMIDO,TEUTO,ANLODIPINO 5MG COMPRIMIDO (G),COMPRIMIDO,30
3951,7898166040458,1108500090091,FARMACE-GLICOSE,AMPOLA,FARMACE,GLICOSE 50% INJETAVEL 10 ML,AMPOLA,200
3983,7899095210516,1542300190126,OMENAX,CAPSULA,GEOLAB,OMEPRAZOL 20MG CAPSULA,CAPSULA,490
3989,7896714211312,1558401940038,GENERICO,COMPRIMIDO,HYPERMARCAS,ANLODIPINO 10MG COMPRIMIDO (G),COMPRIMIDO,30
3992,7899095210226,1542300030021,LORITIL,COMPRIMIDO,GEOLAB,LORATADINA 10MG COMPRIMIDO,COMPRIMIDO,480
3998,8902220107861,1052500100088,KARVIL,COMPRIMIDO,TORRENT,"CARVEDILOL 6,25MG COMPRIMIDO",COMPRIMIDO,30
3999,0000000003999,103870039,HYPOCAÍNA,FRASCO AMPOLA,HYPOFARMA,LIDOCAINA 1% S/V INJETAVEL 20ML IV,FRASCO AMPOLA,25
4013,7898166040700,1108500250038,GENERICO,AMPOLA,FARMACE,RANITIDINA INJETAVEL 50MG/2ML (G),AMPOLA,100
4023,7896014655229,1163700690026,HEPAMAX-S,FRASCO AMPOLA,BLAU,HEPARINA INJETAVEL 5000UI/ML 5ML,FRASCO AMPOLA,25
4073,7896112148593,1037003460031,GENERICO,FRASCO,TEUTO,DICLOFENACO RESINATO GOTAS 15MG/ML 20ML  (G),FRASCO,1
4102,7898945443029,80105840002,SUPERMAX,CAIXA,SUPERMAX,LUVAS PROCEDIMENTO TAM. P. C/100,CAIXA,1
4104,7898470681989,1134301100027,GENERICO,FRASCO,HIPOLABOR,PARACETAMOL GOTAS 200MG/ML 15ML (G),FRASCO,1
4124,7898945443036,80105840002,,CAIXA,SUPERMAX,LUVAS PROCEDIMENTO TAM. M   C/100,CAIXA,1
4140,7897917000352,1057100050149,BELCOMPLEX,FRASCO,BELFAR,COMPLEXO B XAROPE 100ML (BELCOMPLEX),FRASCO,70
4144,7898148299270,1256801480020,GENÉRICO,FRASCO,PRATI DONADUZZI,NIMESULIDA GOTAS 50MG/ML 15ML (G),FRASCO,100
4161,7896014686797,1163701010061,TRIAXTON,FRASCO AMPOLA,BLAU,CEFTRIAXONA INJETAVEL PO 1G IV S/DILUENTE,FRASCO AMPOLA,100
4178,7891317425234,1004307570124,GENERICO,FRASCO AMPOLA,EUROFARMA,TENOXICAM 20MG INJETAVEL C/DILUENTE (G),FRASCO AMPOLA,50
4216,7896714233529,1558403460017,BAC-SULFITRIN,AMPOLA,HYPERMARCAS,SULFAMETOXAZOL+TRIMETOPRIMA INJETAVEL 5ML,AMPOLA,50
4222,7898146824061,1049201850069,GENERICO,COMPRIMIDO,ACTAVIS,PARACETAMOL+CODEINA 500/30MG COMPRIMIDO (G) (A2)***,COMPRIMIDO,24
4235,7896676418453,1029800170117,FIBRINASE,TUBO,CRISTALIA,FIBRINOLISINA+DESOXIR.+CLORANFENICOL POMADA 30GR,TUBO,10
4241,7898361700157,1031101580024,ISOFARMA AGUA P INJ.,AMPOLA,ISOFARMA,AGUA BIDESTILADA INJETAVEL PLASTICO 10ML,AMPOLA,200
4246,17898415823112,1559200060047,GLICOSE,AMPOLA,SAMTEC,GLICOSE 50% INJETAVEL 10ML,AMPOLA,200
4251,7898917592816,1624100070028,GENERICO,FRASCO,MARIOL,LORATADINA XAROPE 1MG/ML 100ML (G),FRASCO,48
4263,7896472504855,1181900010051,KELTRINA,FRASCO,MULTILAB,PERMETRINA 1% LOCAO 60ML,FRASCO,50
4270,7896006254003,1049701470036,UNI DIAZEPAX,COMPRIMIDO,UNIAO QUIMICA,DIAZEPAM 5MG COMPRIMIDO (B1)***,COMPRIMIDO,200
4274,7898910350154,1565100100017,GENERICO,COMPRIMIDO,ZYDUS,SERTRALINA 50MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
4282,7896472505593,1181900680022,GENERICO,COMPRIMIDO,MULTILAB,NORFLOXACINO 400MG COMPRIMIDO (G),COMPRIMIDO,350
4295,7897917000574,1057100420016,SALVIT-M,FRASCO,BELFAR,POLIVITAMINICO SUSPENSAO 100ML (SALVIT-M),FRASCO,70
4327,7898148295029,1256800500028,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PARACETAMOL 500MG COMPRIMIDO (G),COMPRIMIDO,500
4329,7896672202902,1005801110102,CLENIL HFA,FRASCO,CHIESI,BECLOMETASONA 250MCG SPRAY ORAL 200 DOSES,FRASCO,1
4331,7898049792276,1039201500060,AMLODIL,COMPRIMIDO,VITAMEDIC,ANLODIPINO 5MG COMPRIMIDO,COMPRIMIDO,500
4346,7898123908975,1134301630034,GENERICO,AMPOLA,HIPOLABOR,MORFINA INJETAVEL 10MG/ML 1ML (G) (A1)***,AMPOLA,100
4351,7896112166399,1037006100044,GENERICO,AMPOLA,TEUTO,ACICLOVIR 250MG PO LIOFILIZ INJETAVEL 20ML (G),AMPOLA,50
4356,7896676406986,1029802160089,FASTFEN,AMPOLA,CRISTALIA,SUFENTANILA 5MCG/ML 2ML SP INJETAVEL (A1)***,AMPOLA,30
4358,7896006253693,1049701900014,PROPARK,COMPRIMIDO,UNIAO QUIMICA,BIPERIDENO 2MG COMPRIMIDO (C1)***,COMPRIMIDO,75
4362,7898123905028,1134301030045,GENERICO,AMPOLA,HIPOLABOR,CLINDAMICINA INJETAVEL 600MG/4ML (G),AMPOLA,100
4372,7898166040854,1108500300027,GENERICO,FRASCO,FARMACE,DIPIRONA GOTAS 500MG/ML 10ML (G),FRASCO,100
4373,7898166041059,1108500340029,GENÉRICO,FRASCO,FARMACE,PARACETAMOL GOTAS 200MG/ML 15ML (G),FRASCO,100
4381,7898148291205,1256801600077,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PREDNISONA 20MG COMPRIMIDO (G),COMPRIMIDO,600
4418,7898148295173,1256801610031,GENERICO,COMPRIMIDO,PRATI DONADUZZI,IBUPROFENO 600MG COMPRIMIDO (G),COMPRIMIDO,500
4440,7898049794652,1039201190037,PEPTOVIT,COMPRIMIDO,VITAMEDIC,PANTOPRAZOL 40MG COMPRIMIDO,COMPRIMIDO,28
4461,78981660416600,1108500310057,GENERICO,FRASCO,FARMACE,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA GT 20ML (G),FRASCO,1
4491,7898148290871,1256801600034,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PREDNISONA 5MG COMPRIMIDO (G),COMPRIMIDO,600
4497,8901148239104,1514300230041,GENERICO,COMPRIMIDO,DR. REDDYS,CLOPIDOGREL 75MG COMPRIMIDO (G),COMPRIMIDO,28
4520,7896112127925,1037005050043,GENERICO,COMPRIMIDO,TEUTO,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,75
4541,7899547501476,1256801850065,GENERICO,FRASCO,PRATI DONADUZZI,"AZITROMICINA SUSPENSAO 900MG 22,5ML (G)",FRASCO,50
4549,7896006271543,1049712340031,GENERICO,COMPRIMIDO,UNIAO QUIMICA,DOXAZOSINA 2MG COMPRIMIDO,COMPRIMIDO,30
4570,7898361881863,1516700180031,GENERICO ABFARMO,COMPRIMIDO,AUROBINDO,CITALOPRAM 20MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,28
4580,7898148294459,1256801820034,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METRONIDAZOL 250MG COMPRIMIDO (G),COMPRIMIDO,600
4616,17898157723381,10369460168,II - MEDIO RISCO,UNIDADE,SOLIDOR,SCALP DESC. N.23 G,UNIDADE,100
4631,7899095210172,1542300120020,HYSTIN,COMPRIMIDO,GEOLAB,DEXCLORFENIRAMINA 2MG COMPRIMIDO,COMPRIMIDO,500
4642,7898133138904,NOTIF SIMPLIF,LAXENOL,FRASCO,NATULAB,OLEO MINERAL LIQUIDO 100ML,FRASCO,1
4646,7898166040724,1108500240024,GENERICO,AMPOLA,FARMACE,AMINOFILINA INJETAVEL 24MG/ML 10ML (G),AMPOLA,100
4647,7896112145783,1037003150024,GENERICO,COMPRIMIDO,TEUTO,SULFAMETOXAZOL+TRIMETOPRIMA 400/80MG COMPRIMIDO (G),COMPRIMIDO,100
4670,7896181906193,1121302710031,GENERICO,COMPRIMIDO,BIOSINTETICA,METILDOPA 250MG COMPRIMIDO (G),COMPRIMIDO,30
4671,7896004703473,1023505640011,GENERICO,COMPRIMIDO,EMS,METILDOPA 500MG COMPRIMIDO (G),COMPRIMIDO,30
4685,7898148298303,1256801290124,GENERICO,FRASCO,PRATI DONADUZZI,PREDNISOLONA SUSPENSAO 3MG/ML 60ML (G),FRASCO,50
4697,7896112190288,1037000910011,EZOPEN,COMPRIMIDO,TEUTO,ACICLOVIR 200MG COMPRIMIDO,COMPRIMIDO,25
4701,7898148298907,1256801560024,GENERICO,FRASCO,PRATI DONADUZZI,AMOXICILINA SUSPENSAO 50MG/ML 60ML (G),FRASCO,50
4720,7898470680487,1134301650035,GENERICO,COMPRIMIDO,HIPOLABOR,AMINOFILINA 100MG COMPRIMIDO (G),COMPRIMIDO,500
4746,7899470802992,1384100320142,XAROPE DE GUACO,FRASCO,NATULAB,MIKANIA GLOMERATA 35MG/ML XAROPE 100ML,FRASCO,1
4754,8902220107847,1052500100096,KARVIL,COMPRIMIDO,TORRENT,"CARVEDILOL 12,5MG COMPRIMIDO",COMPRIMIDO,30
4755,7898148298396,1256801630049,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ACICLOVIR 200MG COMPRIMIDO (G),COMPRIMIDO,450
4756,0000000004756,,,COMPRIMIDO,UNIAO QUIMICA,CARBAMAZEPINA 200MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
4765,7896004703480,1023505640028,GENERICO,COMPRIMIDO,EMS,METILDOPA 250MG COMPRIMIDO (G),COMPRIMIDO,30
4814,7896112132318,1037003540051,GENÉRICO,COMPRIMIDO,TEUTO,FLUCONAZOL 150MG COMPRIMIDO (G),COMPRIMIDO,500
4836,7897076910929,1235201430046,GENERICO,COMPRIMIDO,RANBAXY,CINARIZINA 75MG COMPRIMIDO (G),COMPRIMIDO,30
4842,7896269900211,1010701880018,BECLOSOL,FRASCO,GLAXOSMITHKLINE,BECLOMETASONA 50MCG SPRAY NASAL AQUOSA 200 DOSES,FRASCO,1
4843,7899095210127,1542300040043,FELDANAX,CAPSULA,GEOLAB,PIROXICAM 20MG CAPSULA,CAPSULA,450
4849,7898123907817,1134301260032,GENERICO,AMPOLA,HIPOLABOR,NOREPINEFRINA INJETAVEL 8MG/4ML IV (G),AMPOLA,50
4861,7898272940499,1468200090054,VENOPRESSIN,COMPRIMIDO,SUN FARMACEUTICA,METILDOPA 250MG COMPRIMIDO,COMPRIMIDO,500
4863,7899547503869,1256801910033,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ALOPURINOL 100MG COMPRIMIDO (G),COMPRIMIDO,600
4906,8902220107854,1052500100071,KARVIL,COMPRIMIDO,TORRENT,"CARVEDILOL 3,125MG COMPRIMIDO",COMPRIMIDO,30
4917,7898148298945,1256801470068,GENERICO,CAPSULA,PRATI DONADUZZI,AMOXICILINA 500MG CAPSULA (G),CAPSULA,840
4934,7896137122523,1071402370087,GENERICO,COMPRIMIDO,SANVAL,PREDNISONA 20MG COMPRIMIDO (G),COMPRIMIDO,500
4961,7898148299324,1256801110029,GENERICO,TUBO,PRATI DONADUZZI,ACICLOVIR CREME 50MG/G 10GR (G),TUBO,100
4967,7898901848622,1556200090057,KEFTRON,FRASCO AMPOLA,ABL,CEFTRIAXONA INJETAVEL 1G IM/IV PO S/ DILUENTE,FRASCO AMPOLA,50
4971,7896112132974,1037005270078,GENÉRICO,TUBO,TEUTO,HIDROCORTISONA CREME 10MG/G 30GR (G),TUBO,1
4983,7899547503937,1256801910068,GENÉRICO,COMPRIMIDO,PRATI DONADUZZI,ALOPURINOL 300MG COMPRIMIDO (G),COMPRIMIDO,500
5000,7898049792870,1039201500087,AMLODIL,COMPRIMIDO,VITAMEDIC,ANLODIPINO 10MG COMPRIMIDO,COMPRIMIDO,500
5010,7896014687077,1163701150041,PENKARON,FRASCO AMPOLA,BLAU,PENIC.G.PROCAINA 400.000UI INJETAVEL S/ DILUENTE,FRASCO AMPOLA,100
5017,7897076912299,1235201910048,GENERICO,COMPRIMIDO,RANBAXY,NORTRIPTILINA 50MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
5050,7897076912060,1235202080065,GENERICO,COMPRIMIDO,RANBAXY,DONEPEZILA 10MG COMPRIMIDO (G) C1***,COMPRIMIDO,30
5061,7896014670895,1163700710175,ENOXALOW,SERINGA,BLAU,"ENOXAPARINA SODICA INJETAVEL 40MG/0,4ML",SERINGA,10
5063,7896014670901,1163700710183,ENOXALOW,SERINGA,BLAU,"ENOXAPARINA SODICA INJETAVEL 60MG/0,6ML",SERINGA,10
5065,7899547501490,1256801850081,GENERICO,FRASCO,PRATI DONADUZZI,AZITROMICINA SUSPENSAO 600MG 15ML (G),FRASCO,50
5075,7898123909354,1134301670044,GENERICO,COMPRIMIDO,HIPOLABOR,CARBONATO DE LITIO 300MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
5091,7898179710201,1425900060200,DORMEC,COMPRIMIDO,IMEC,AAS 500MG ADULTO COMPRIMIDO,COMPRIMIDO,500
5104,7898148295531,1256800550033,GENERICO,TUBO,PRATI DONADUZZI,CETOCONAZOL CREME 20MG/G 30GR (G),TUBO,100
5112,7896112190752,1037005110054,GENERICO,AMPOLA,TEUTO,DIAZEPAM INJETAVEL 10MG/2ML (G) (B1)***,AMPOLA,72
5113,7896112132240,1037004470091,GENERICO,CAPSULA,TEUTO,AMOXICILINA 500MG COMPRIMIDO (G),CAPSULA,500
5119,7896472511051,1181901670012,GENERICO,COMPRIMIDO,MULTILAB,TARTARATO DE METOPROLOL 100MG COMPRIMIDO (G),COMPRIMIDO,30
5123,7896676403442,1029802430035,NITRAPAN,COMPRIMIDO,CRISTALIA,NITRAZEPAM 5MG COMPRIMIDO (B1)***,COMPRIMIDO,200
5129,7898007677157,1177200010395,"FISIOLOGICO 0,9%",FRASCO,EQUIPLEX,"SORO FISIOLOGICO 0,9% 100ML FRASCO SIST. FECHADO",FRASCO,1
5130,7898007677331,1177200010409,"FISIOLOGICO 0,9%",FRASCO,EQUIPLEX,"SORO FISIOLOGICO 0,9% 250ML FRASCO SIST. FECHADO",FRASCO,1
5140,7897473203914,1101302560092,POSPRAND,COMPRIMIDO,GLENMARK,REPAGLINIDA 1MG COMPRIMIDO,COMPRIMIDO,30
