id_produto,descricao,id_sintese,id_marca,complemento
31568,Traqueia - und,210931,224,
31628,PROCEDIMENTOS SEQUENCIAIS EM ONCOLOGIA,188895,609,
31634,DEBRIDAMENTO DE ULCERA / NECROSE,188822,71,
31705,GASTROTOMIA PARA QUALQUER FINALIDADE [ ESTOMAGO ],214551,742,
31779,CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE,251078,147,
34974,organizador de fios,250902,4372,
35654,Kit PAM 4 fr x 11 cm femural,273517,14,
36438,Parafuso - und,286109,11549,
37051,Meia Cosmética para prótese - und,268280,5831,
37093,Cone de PVA - und,268258,5831,
9387,Agulha de infusão intra óssea adulto - und,207651,14,
9388,Agulha para aspiração de medula óssea 16 g x 10 mm (mielograma) - und,54772,23,Agulha
9389,Agulha para aspiração de medula óssea 18 g x 10 mm (mielograma) - und,114379,48,NULL
9390,Agulha para biópsia de medula óssea 11 g x 15 cm - und,54788,23,Agulha
9391,Agulha para bloqueio de plexo braquial 22 g x 2 50mm - und,54795,23,Agulha Para Bloqueio De Plexo Braquial
9392,Agulha peridural 20g x 3 1-2 - und,54798,32,Agulha Peridural
9393,Alça de polipectomia tipo oval 25mm para canal de biopsia de 2.8mm - und,114387,48,NULL
9394,Alça de ressecção n° 24 com 1 pino storz (cabo azul) - und,114389,48,NULL
9395,Alça de ressecção n° 24 wolf - und,114391,48,NULL
9396,Alça para polipectomia para colonoscopia 2.5 x 2.40 cm - und,114393,48,NULL
9397,Alça para polipectomia para colonoscopia 3 x 2.40 cm - und,114395,48,NULL
9398,Bengala canadense regulável em altura infantil - par,114397,48,NULL
9399,Bengala de quatro pontos - und,114399,48,NULL
9400,Biokit dreno de tórax sistema fechado por selo d’água - kit,114401,48,NULL
9401,Biokit dreno de tórax sistema fechado por selo d’água 500 Ml - und,114403,48,NULL
9402,Broca acabamento fino tronco cônico n 3195 f - und,114405,48,NULL
9403,Broca endo z n 152 - und,114407,48,NULL
9404,Broca gattes glidem n 2 - und,114409,48,NULL
9405,Broca shofu para acabamento resina tronco-cônica - und,114411,48,NULL
9406,Cabo de marcapasso c- balão - und,114413,48,NULL
9407,Caneta de bisturi descartável estéril - und,184812,1,
9408,Caneta de bisturi descartável n 11 - und,114417,48,NULL
9409,Caneta marcador cirúrgico com régua e ponta padrão - und,114419,48,NULL
9410,Caneta marcadora de pele estéril - und,114421,48,NULL
9411,Caneta violeta ponta fina p-2r - und,114423,48,NULL
9412,Caneta violeta ponta grossa p-3r - und,114425,48,NULL
9413,Carga para grampeador endo gia universal ii 4525 linear - und,114427,48,NULL
9414,Carga para grampeador tlc75 - 75 mm - und,114429,48,NULL
9415,Cartucho monarch ii b 6934 - und,54865,7,Monarch II B 6934
9416,Catéter arterial - und,54866,14,Catéter Arterial
9417,Cateter diálise peritoneal 31cm neonatal - und,114435,48,NULL
9418,Catéter p- monitorização pressão arterial radial 4 fr - und,54873,14,Cateter
9419,Catéter p- motorização pressão arterial femural 4 fr ( pam) - und,54876,14,Cateter
9420,Catéter periférico teflon n 14 ven - art  - und,54880,32,Cateter
9421,Catéter periférico teflon n 18 de 1.16 cm ven - art com disp - seg - und,54883,32,Cateter Periférico
9422,Cateter venoso central 8.5fr x 20 cm - und,114445,48,NULL
9423,Cera para osso 2.0 grs - und,114447,48,NULL
9424,Cera para osso - emb,54895,23,Cera
9425,Clip para cirurgia por videolaparoscopia - und,124324,23,
9426,Colete elastico putti  baixo ortopedia g - und,114453,48,NULL
9427,Colete elastico putti baixo ortopedia m - und,114455,48,NULL
9428,Conector de torneira - und,114457,48,NULL
9429,Conjunto p- cricotirotomia - und,114459,48,NULL
9430,Dialisador capilar baixo fluxo 1.5 area - und,114461,48,NULL
9431,Dialisador capilar baixo fluxo 1.7 area - und,114463,48,NULL
9432,Dialisador capilar baixo fluxo 17l uso único - und,114465,48,NULL
9433,Dialisador capilar - und,54930,29,Dilaisador capilar baixo fluxo 1;7 M² uso unico
9434,Dreno tubular - und,114469,48,NULL
9435,Eletrodo temporario 5 fr  refe. 401641 - und,114471,48,NULL
9436,Evacuador de ellik - und,114473,48,NULL
9437,Fio De aço inox (kirschiner ou steimann) 2.0 mm - und,54940,23,Fio
9438,Fio De aço inox (kirschiner ou steimann) 2.5 mm - und,114477,48,NULL
9439,Fio De aço inox (kirschiner ou steimann) 3.0 mm - und,54958,23,Fio
9440,Fio De aço inox (kirschiner ou steimann) 4.0 mm - und,114481,48,NULL
9441,Fio De aço inox (kirschiner ou steimann) 4.5 mm - und,114483,48,NULL
9442,Fio Guia adulto com mandril - und,91539,32,
9443,Fio Guia para entubação adulto - und,114487,48,NULL
9444,Fio Guia para sonda - und,114489,48,NULL
9448,Indicador quimico bowie dick plus test pack 00135 - Embalagem com  30 und,55009,1,Indicador
9449,Introdutor percutâneo 6 fr - und,55012,14,Introdutor
9450,Introdutor radial - und,114501,48,NULL
9451,Kit Acess faco pont 0.9 ms lilas 3032 - und,55015,7,Kit
9452,Kit Completo de acessórios para equipamento accurus 23 g - und,55016,7,Kit Accurus 23G 8628
9453,Kit Completo para vitrectomia accurus 2500 - und,55017,7,Accurur 2500
9454,Kit Duplo lúmen padrão - und,55018,14,Kit
9455,Kit Máscara para inalação de oxigênio adulto - und,114511,48,NULL
9456,Kit catéter Pam arterial femural - und,216283,14,
9457,Kit Pam arterial radial 20 g - 80 mm - und,284950,14,
9458,Kit Pam arterial radial 3fr x  6cm - und,55035,14,Kit
9459,Mandril para disco de alta rotação haste curta - und,114519,48,NULL
9460,Muleta auxiliar pop p - und,114521,48,NULL
9461,Óculos de proteção lateral transparente - und,100970,1,
9463,Punch descartável aorta,114527,48,NULL
9464,Punch descartável 5.0 - und,114529,48,NULL
9465,Sensor de medição dos efeitos de sedativos no cérebro adulto - und,55045,15,Sensor Bis Quatro
9466,Sonda de gastrostomia com retenção interna por balão tres vias n 20 fr - und,114533,48,NULL
9467,Sonda endobronquial  duplo lumen robertshaw a esquerda nº 33 - und,114535,48,NULL
9468,Sonda endobronquial  duplo lumen robertshaw a esquerda nº 37 - und,114537,48,NULL
9469,Sonda endobronquial duplo lumen robertshaw a direita nº 39 - und,114539,48,NULL
9470,Sonda endobronquial  duplo lumen robertshaw a esquerda nº 35 - und,55064,23,Sonda Endobronquial Duplo Lumen
9471,Sonda endobronquial  duplo lumen robertshaw a esquerda nº 39 - und,55070,23,Sonda Endobronquial Duplo Lumen
9472,Sonda para desobstrução das vias lacrimais - und com  1 tubo,55077,7,Silastic
9473,Sterrad indicador esterelização fita ref.14100 - Embalagem com  1000 und,114547,48,NULL
9474,Tubo endobronqueal esquerdo com cuff 37 fr - und,114549,48,NULL
10163,Bobina térmica 80 x 40 cm - und,102057,379,NULL
10442,Pilha Pequena AA Comum - Und,60782,34,NULL
10443,Pilha Palito Alcalina AAA - Und,60789,387,NULL
10478,Pasta Sanfonada com 12 Divisórias (Tamanho Grande) - Und,61325,288,NULL
10488,Fita Adesiva 12 x 30 m Transparente - Rolo,61446,1,NULL
10490,Ponta Grafite para Lapiseira N 9 - Estojo com  12 Und,61461,360,NULL
10491,Marcador para Quadro Branco - Und,61474,34,NULL
10493,Apontador Simples para Lápis - Und,61483,360,NULL
10494,Borracha Bicolor para Lápis e Caneta - Und,61499,510,NULL
10495,Caneta Esferográfica Vermelha - Und,61505,34,NULL
10496,Caneta Marca Texto Rosa - Und,154771,34,NULL
10497,Grampo Encadernadores com 50 Unds - Emb,61539,286,NULL
10498,Percevejo em Metal - Embalagem com  100 Und,61555,286,NULL
10501,Pasta de A Z - Und,245967,288,
10502,Extrator de Grampo Espátula - Und,160112,286,NULL
10503,Pasta Transparente em PVC Pequena 2cm de Largura - Und,61607,288,NULL
10504,Clips n. 6.0 - Embalagem com  50 Und,282043,312,
10505,Grampeador 26 x 6 - Und,61624,349,NULL
10507,Classificador Transparente com Elástico Tamanho Ofício - Und,61646,288,NULL
10508,Tinta para Carimbo Azul - Und,221944,34,
10509,Régua Plástica Milimetrada 30 Cm Colorida - Und,61666,289,NULL
10510,Perfurador de Papel com 2 Furos para 20 Folhas - Und,61668,349,NULL
10512,Lápis Grafite - Und,100849,34,NULL
10521,Pilha Média C - Und,61794,34,NULL
10522,Pilha Grande D - Und,61803,34,NULL
10526,Tesoura Comum Tam. Médio em Aço Inox - Und,61829,99,NULL
10559,Grampeador de Papel Pequeno - Und,62325,358,NULL
10564,Régua Plástica Milimetrada 30 cm Transparente - Und,62457,34,NULL
10595,Etiqueta Adesiva Pimaco Branca 33.9 x 101.6 mm ref. 6182 - Cx com 1400 Unds - Emb,62681,364,NULL
10606,Livro de Protocolo de Correspondência 1-4 com 100 Folhas - Und,213605,630,
10628,Pilha Pequena Alcalina - Und,62926,387,NULL
10651,Bateria 3 Volts CR 2032 - Und,63082,387,NULL
10653,Plástico para Crachá 54 x 86 x 010 - Und,211066,288,
10654,Cola Adesiva Instantânea Universal com 5 G - Und,63093,1425,NULL
10656,Pilha Média Alcalina - Und,63096,387,NULL
10657,Fita Adesiva Dupla Face - Und,63106,1,NULL
10661,Cola Plástica Branca - Tubo com  40 G,63132,1,NULL
10665,Caderno Espiral Pequeno - 96 Folhas - Und,180856,414,NULL
11053,Almofada para Carimbo Nº 3 Azul - Und,66532,349,NULL
11056,Borracha Escolar Bicolor - Und,66563,349,NULL
11063,Caneta Esferográfica Azul - Und,66616,34,NULL
11064,Caneta Esferográfica Preta Ponta Fina - Und,66636,34,NULL
11066,Clips n. 8.0 - Embalagem com  50 Und,66667,286,NULL
11067,Clips n. 2.0 - Embalagem com  500 G,66690,23,NULL
11068,Caderno Espiral Grande - Caderno com  96 Flhs,66698,370,NULL
11069,Lápis de Madeira - Und,66708,34,NULL
11070,Pasta Polionda com Elástico Lombo Médio Azul N 4 - Und,66719,556,NULL
11071,Corretivo Líquido a Base de água - Und,66721,34,NULL
11074,Pasta Suspensa para Arquivo - Und,193863,289,
11075,Caixa para Arquivo Morto Grande - Papelão - Und,66761,1424,NULL
11076,Pilha Alcalina AA - Und,66779,34,NULL
11077,Perfurador 70F Pretro - Und,66787,1397,NULL
11079,Pasta com Elástico em Papelão - Und,66800,379,NULL
11080,Pasta Classificadora - Und,142446,288,NULL
11081,Pasta AZ PVC Office Preta - Und,66821,1766,NULL
11082,Caneta Marca Texto Amarela - Und,66835,34,NULL
11083,Livro de Protocolo com 50 Folhas - Und,100850,630,NULL
11085,Prancheta de Acrílico Fumê - Und,158127,290,NULL
11087,Grampo para Grampeador Cobreado 26 - 6 MM - Embalagem com  5000 Und,66862,286,NULL
11088,Saco Plástico 35 x 50 cm em Bobina Picotada - Kg,66874,1393,NULL
11091,Estilete 18 mm - Und,66907,360,NULL
11096,Borracha Branca - Und,229466,34,
11097,Caderno Capa Dura 1-4 - 96 Fls - Und,66959,370,NULL
11098,Calculadora Pequena - Und,66961,360,NULL
11099,Caneta de Feltro Ponta Porosa 2.0 Cor Preta (Futura) - Und,66977,34,NULL
11108,Conector RJ-45 Macho - Und,67012,1592,NULL
11113,Almofada para Carimbo Nº 4 Azul - Und,67041,349,NULL
11118,Espiral para Encadernação 29 mm - Und,67071,1945,NULL
11119,Espiral para Encadernação 17 mm - Und,67078,1945,NULL
11120,Espiral para Encadernação 50 mm - Und,284261,4384,
11121,Pasta de Papelão - Und,67089,379,NULL
11137,Liga de Borracha - Embalagem com  100 G,67135,418,NULL
11138,Livro Ata com 100 Folhas - Und,132958,630,NULL
11139,Livro para Registro de Medicamentos - Und,67141,632,NULL
11140,Pilha para Placa Mãe CR2032 - Und,67146,396,NULL
11141,Porta Carimbo Redondo - Und,195753,289,
11142,Porta Durex Médio - Und,67157,730,NULL
11143,Lacre para Malote Rabo de Tatu com 40 cm - Und,67161,4805,NULL
11144,Lápis Grafite Redondo N 2 - Und,67165,34,NULL
11145,Lápis - Pincel - Marcador para Quadro Branco WBW - 7 Ponto 4.0 mm - Preto - Und,67199,34,NULL
11146,Lápis - Pincel - Marcador para Quadro Branco WBW - 7 Ponto 4.0 mm - Vermelho - Und,67215,34,NULL
11147,Marcador para Quadro Branco - Preto - Und,83022,34,NULL
11148,Molhador de dedo em Pasta - Und,67237,289,NULL
11152,Pasta Catálogo em PVC - 50 Plásticos - Und,67253,288,NULL
11153,Pasta A-Z Ofício Lombo Largo Tigrada - Und,265888,373,
11154,Pasta A-Z Tamanho Oficio Lombo Estreito - Und,222288,288,
11155,Pasta A-Z Lombo Estreito - Und,67276,500,NULL
11156,Pasta Sanfonada Grande - Fumê - Und,67281,373,NULL
11158,Perfurador de Papel 2 Furos para 30 Folhas - Und,67304,349,NULL
11162,Ponta Grafite para Lapiseira N 7 - Estojo com  12 Und,67336,360,NULL
11163,Grampo Plástico Branco Romeu e Julieta com 50 Unds - Emb,67349,286,NULL
11165,Tesoura Comum Tam. Grande em Aço Inox - Und,67362,264,NULL
11166,Tinta para Carimbo Vermelha - Frasco com  40 Ml,67384,551,NULL
11170,Clips n. 4.0 - Embalagem com  50 Und,191997,286,
11171,Estilete Grande - Und,219829,264,
11172,Etiqueta Branca Autoadesiva em Folha Formato Carta com 250 Folhas 25.40 x 101.60 - Emb,67433,364,NULL
11212,Fita Adesiva 19 mm x 30 M tipo Durex - Emb,67629,1,NULL
11214,Grampo para Grampeador Liso 26-6 - Embalagem com  5000 Und,67645,286,NULL
11238,Cola de Silicone Transparente 280 g - Und,67735,1379,NULL
11291,Etiqueta INK - LASER A 4367 210 x 297 com 100 Folhas Polifix - Und,244113,364,
11292,Etiqueta Autoadesivas para Múltiplos Usos TP - 12 M Vermelha - Und,67981,552,NULL
11293,Etiqueta Autoadesivas para Múltiplos Usos TP - 12 M Amarela - Envelope com  350 Und,67983,552,NULL
11294,Etiqueta Pimaco TP - 12 VD 13 MM - Envelope com  350 Und,67986,552,NULL
11295,Etiqueta Matricial Autoadesiva 89 x 48.8 mm - Emb,67989,552,NULL
11296,Etiqueta Pimaco 6181 Tam. 20 com 2000 Etiquetas - Und,67991,552,NULL
11313,Caneta para Retroprojetor Preto - Und,222256,34,
11342,Almofada para Carimbo Trodat 4911 - Und,68155,571,NULL
11347,Apagador Quadro Branco - Und,68181,360,NULL
11355,Bandeja em Acrílico para Documentos 2 Lugares - Und,68203,289,NULL
11364,Clips n. 0.0 - Embalagem com  50 G,68233,1403,NULL
11365,Clips n. 3.0 - Embalagem com  50 Und,68251,286,NULL
11369,Borracha de Apagar Branca TK Plast Pequena - Und,68297,34,NULL
11374,Caderno Espiral 1-4 - Caderno com  96 Flhs,68308,370,NULL
11375,Caderno Capa Dura 1-4 Brochura - Caderno com  100 Flhs,68315,370,NULL
11380,Caixa Arquivo Morto em Papelão - Tam. Oficio - Und,217860,379,
11381,Caixa Arquivo Morto em Plástico - Und,204357,288,
11391,Gisão de Cera - Und,68436,81,NULL
11392,Grampeador Pequeno Carbex M-527 - Und,68438,349,NULL
11393,Grampeador Super 100 em Metal - Até 100 fls - Und,68454,349,NULL
11394,Grampo para Grampeador 26 - 6 Niquelado - Emb,68470,286,NULL
11395,Grampo Enak 23 - 10 com 1000 - Emb,68488,286,NULL
11396,Grampo ENAK 23 - 13 com 1000 - Emb,68496,286,NULL
11425,Etiqueta 27 x 15 3C Couche Branca com 21.426 Unds - Rolo,196965,364,
11426,Etiqueta 27 x 15 3C Couche Vermelha com 21.426 Unds - Rolo,68611,4805,NULL
11429,Etiqueta Desinfecção - Rolo,68617,552,NULL
11430,Etiqueta G1 19 mm x 29 mm com 225 Unds - Und,68622,1,NULL
11431,Etiqueta Autoadesivas para Múltiplos Usos TP-12 AZ com 350 Unds - Envelope com  350 Und,68624,552,NULL
11439,Fita Crepe 19 mm x 50 M - Rolo,68667,1,NULL
11442,Fita Adesiva 12 mm x 30 M - Rolo,68687,1,NULL
11443,Fita Adesiva 12 mm x 40 M - Rolo,68693,1,NULL
11444,Fita para Embalagem 50 mm x 50 M Ref. 5803 Transparente - Rolo,68698,1,NULL
11450,Fita para Máquina de Calcular 13 x 5 - Und,68720,605,NULL
11478,Pasta L Transparente Cristal A 4 220 x 310 - Und,68968,288,NULL
11479,Pasta Plástica Transparente com Elástico - Und,121276,288,NULL
11480,Pasta Polionda 2 cm Tam. Pequeno (Lombo Estreito) - Und,68981,556,NULL
11481,Pasta Polionda 4 cm Tamanho Médio (Lombo Médio) - Und,125960,288,NULL
11482,Pasta Polionda 6 cm Tamanho Grande (Lombo Largo) - Und,68994,556,NULL
11483,Pasta Probus Elástico Cartopel - Und,69004,358,NULL
11484,Pasta Probus Ferragem Cartopel - Und,69014,358,NULL
11485,Pasta Sanfona Transparente Ofício 31 DD - Und,69025,288,NULL
11486,Pasta Suspensa Prendedor Plástico - Und,69036,289,NULL
11520,Liga de Borracha - 100 g - Emb,69192,418,NULL
11521,Livro Atas 200 Folhas Costurado - Und,174385,630,NULL
11522,Livro de Protocolo 150 x 210 Pequeno com 100 Folhas - Und,284006,414,
11559,Percevejo Niquelado - Embalagem com  50 Und,69351,286,NULL
11560,Perfurador Comercial Central - Und,69354,349,NULL
11561,Pincel Atômico Preto - Und,69379,34,NULL
11576,Régua Plástica Milimetrada 50 cm Transparente - Und,140008,379,NULL
11581,Lápis de Cera Big Giz de Cera - Emb,69462,34,NULL
11589,Saco Plástico Ofício com Furo 7 mm - Und,69515,288,NULL
11597,Lacre de Segurança para Malote - Und,69557,1775,NULL
11607,Caderno Espiral Pequeno - Caderno com  200 Flhs,69643,632,NULL
11608,Almofada para Carimbo Nº 2 - Und,69648,349,NULL
11609,Etiqueta Autoadesivas para Múltiplos Usos TP-19 Amarelo com 350 Unds - Envelope com  350 Und,69652,552,NULL
11610,Etiqueta Autoadesivas para Múltiplos Usos TP-19 Azul com 350 Unds - Envelope com  350 Und,69657,552,NULL
11611,Etiqueta Autoadesivas para Múltiplos Usos TP-19 Verde com 350 Unds - Envelope com  350 Und,69659,552,NULL
11612,Etiqueta Autoadesivas para Múltiplos Usos TP- 19 Vermelho com 350 Unds - Envelope com  350 Und,69665,552,NULL
11613,Pasta Catálogo em PVC - 30 Plásticos - Und,69674,286,NULL
11614,Pasta Plástica com Ferragem CR - Und,69681,288,NULL
11615,Perfurador de Papel 4 Furos para 7 Folhas J99A - Und,69692,1397,NULL
11616,Tesoura 8 - Und,69694,264,NULL
11618,Pasta Sanfonada Jan - Dez Cristal - Und,69716,373,NULL
11619,Caderno Capa Dura 200 Folhas - Und,69720,632,NULL
11620,Caderno Capa Dura 1-4 Brochura - Caderno com  48 Flhs,69726,370,NULL
11621,Caneta Marca Texto Laranja - Und,96872,34,NULL
11622,Caneta Marca Texto Verde - Und,213571,34,
11669,Caneta Esferográfica BP-S 0.7 mm - Vermelha - Und,70078,551,NULL
11670,Caneta Esferográfica BP-S 0.7 mm - Preto - Und,133541,34,NULL
11671,Caneta Esferográfica BP-S 0.7 mm - Azul - Und,70083,551,NULL
11711,Fita Crepe 19 mm x 30 M - Rolo,70428,1,NULL
11729,Tinta para Carimbo Cor Preta - Frasco com  40 Ml,70544,349,NULL
11732,Conector RJ-11 6 x 4 - Und,70574,1615,NULL
11733,Conector RJ-11 4 x 4 - Und,70577,1615,NULL
11752,Clips n. 4.0 - Embalagem com  500 G,70718,23,NULL
11759,Cola Branca - Frasco com  90 G,87461,1,NULL
11780,Protocolo para Correspondência com 100 Folhas - Und,98117,630,NULL
11786,Calculadora 12 Dígitos sem Bobina - Und,71019,360,NULL
11803,Calculadora Média - Und,71181,360,NULL
11804,Caneta para Retroprojetor Azul - Und,134599,34,NULL
11805,Caixa Retangular com Tampa - Organizador Baby 950 - Und,71200,1446,NULL
11806,Caixa Retangular com Tampa - Organizador 960 - 40 8 - Und,71202,1446,NULL
11807,Caixa Retangular com Tampa - Organizador 970 - Und,203612,289,
11808,Caixa Retangular com Tampa - Organizador 955-40 4 - Und,71207,1446,NULL
11809,Clips de Metal N 1 - Embalagem com  100 Und,71212,286,NULL
11810,Clips de Metal N 6 - Embalagem com  25 Und,71223,286,NULL
11815,Divisória para Pasta com 10 Unds - Und,71305,288,NULL
11819,Fita Adesiva Transparente 45 x 45 cm - Und com  1 Rl,71357,1,NULL
11820,Fita Gomada Branca 19 mm x 50 m - Rolo,71369,1,NULL
11823,Caneta Esferográfica Cristal Escrita Média Preta - Und,71402,34,NULL
11824,Caneta Esferográfica Cristal Escrita Média Vermelha - Und,71416,34,NULL
11825,Caneta Esferográfica Cristal Escrita Média Azul - Und,71430,34,NULL
11826,Liga de Borracha Latex 25 g - Emb,71449,34,NULL
11827,Livro Pautado 33 x 22 cm com 100 Folhas - Und,71458,632,NULL
11828,Livro Pautado 33 x 22 cm com 200 Folhas - Und,71462,632,NULL
11831,Pasta Transparente com Elástico - Und,71505,288,NULL
11832,Pasta Colecionadora Transparente com 10 Envelopes Plásticos - Und,71518,288,NULL
11833,Pasta Colecionadora Transparente com 30 Envelopes Plásticos - Und,71529,288,NULL
11834,Pasta Colecionadora Transparente com 40 Envelopes Plásticos - Und,71530,632,NULL
11835,Pasta Transparente com grampo - Und,71539,288,NULL
11836,Pasta Transparente Lombo Largo - Und,71550,288,NULL
11837,Prancheta de Acrílico Transparente - Und,71559,289,NULL
11845,Classificador Duplo com Prendedor Interno - Und,71645,379,NULL
11849,Etiqueta Branca Autoadesiva em Folha Formato Carta com 100 Folhas 44.45 x 12.7 - Emb,71675,364,NULL
11852,Caneta Marca Texto Azul - Und,71693,34,NULL
11853,Livro Pautado 1 - 4 com 100 Folhas - Und,71705,370,NULL
11856,Pasta Colecionadora Transparente com 20 Envelopes Plásticos - Und,71739,288,NULL
11857,Pasta Colecionadora Transparente com 50 Envelopes Plásticos - Und,71748,288,NULL
11858,Pasta Suspensa com Ferragem Marmorizada - Und,71761,289,NULL
11859,Pasta Transparente Lombo Estreito - Und,71766,288,NULL
11861,Perfurador de Papel 2 Furos para 25 Folhas - Und,71785,360,NULL
11875,Perfurador de Papel 2 Furos para 50 Folhas - Und,72040,1397,NULL
11878,Livro Pautado 1 - 4 com 200 Folhas - Und,72059,632,NULL
11880,Etiqueta Autoadesiva 38 x 10 x 87 - Emb,72068,364,NULL
11881,Etiqueta Autoadesiva em Formulário Contínuo 107 mm x 23.4 mm 1 Coluna - Emb,72073,364,NULL
11882,Etiqueta Autoadesiva 125 x 36.1 1 Coluna - Emb,72079,364,NULL
11883,Grampeador Super 20 em Metal Pequeno - Até 20 fls - Und,72082,349,NULL
11884,Grampo para Grampeador 23 - 13 - Emb,72102,286,NULL
11905,Clips n. 2.0 - Embalagem com  50 Und,72209,286,NULL
11908,Agenda Telefônica com Espiral - Und,181824,288,
11909,Caixa para Arquivo Morto em Plástico - Cor Azul - Und,72224,556,NULL
11910,Etiqueta Autoadesivas para Múltiplos Usos TP - 12 M Azul - Embalagem com  350 Und,72227,552,NULL
11914,Caneta Marcador Permanente Vermelha - Und,72245,360,NULL
11916,Estilete Largo - Und,72258,360,NULL
11917,Etiqueta Ink-Jet - Laser Carta 25.4x66.7- 6180 - Emb,72268,552,NULL
11920,Caneta Marca Texto Vermelha - Und,72278,1032,NULL
11922,Pincel Atômico Vermelho - Und,171987,34,NULL
11923,Pasta Catálogo em PVC - 10 Plásticos - Und,72301,288,NULL
11925,Pasta Transparente com 4 Argolas e Divisórias - Und,72314,288,NULL
11933,Tesoura Inox com Cabo Plástico - 20 cm - Und,72340,264,NULL
11938,Fita Adesiva Transparente 12 mm x 50 cm - Rolo,87472,1,NULL
11939,Perfurador Papel 2 Furos Pequeno - Und,72376,349,NULL
11942,Grampo para Grampeador 23 - 8 - Emb,72398,286,NULL
11943,Grampo para Grampeador 23 - 6 - Emb,72409,286,NULL
11944,Grampeador de Mesa em Metal. Tamanho Médio - 25 Folhas - Und,72434,317,NULL
11945,Perfurador de Papel com 4 Furos - Und,259797,289,
11951,Almofada para Carimbo Nº 3 Vermelha - Und,72491,551,NULL
11956,Fita Adesiva Transparente 19 mm x 50 mm - Rolo,72550,1,NULL
11957,Lâmina para Estilete - Und,72555,360,NULL
11977,Tinta Reabastecedora para Pincel Atômico Azul - Frasco,246766,34,
12016,Etiqueta Ink-Jet - Laser Carta 25.4 x 66.7- 6180 100 Folhas com 3000 Unds- ET 6180 - Und,72949,364,NULL
12024,Pasta AZ - Und,289316,54,
12029,Agenda Diária / anual - Und,137659,414,NULL
12030,Apontador para Lápis com Depósito - Und,73032,360,NULL
12031,Clips de Metal N 8 com 25 Unid. - Emb,196506,286,
12034,Fita Crepe 18 x 50 cm - Und,73052,1,NULL
12035,Fita adesiva crepe 25 x 50 cm - Und,73057,1,NULL
12036,Fita Crepe 50 x 50 cm - Und,73061,1,NULL
12037,Fita Dupla Face Fina - Und,73072,1,NULL
12038,Pasta AZ Tam. Médio - Und,73076,632,NULL
12039,Perfurador de 2 Furos para Papel - 100 Folhas - Und,73083,360,NULL
12040,Perfurador de 2 Furos para Papel - 15 Folhas - Und,73087,360,NULL
12048,Pasta Transparente com Prendedor Interno - Und,73169,288,NULL
12049,Lacre Plástico Dupla Trava 16 cm Fino - Und,73172,360,NULL
12052,Borracha de Apagar Branca TK Plast 42 x 21 x 11 - Und,73208,510,NULL
12053,Cola Bastão - Tubo,88226,1,NULL
12055,Grampeador - Und,269871,286,
12056,Fita Adesiva 50 x 50 Transparente - Rolo,73234,1,NULL
12059,Caneta Marcador Permanente Verde - Und,73259,360,NULL
12062,Pasta Suspensa para Arquivo com Visor e Ferragem - Und,73282,360,NULL
12063,Pasta Classificadora de Papelão Horizontal de Ferragem - Und,73288,360,NULL
12067,Saco Plástico para Pasta Colecionadora - Envelope Plástico - Und,73330,288,NULL
12068,Pilha Litmium 3 V CR 2032 para Placa Mãe - Und,73335,396,NULL
12071,Etiqueta Formulário Contínuo 107 x 36 - 1 Coluna - Embalagem com  4000 Und,73365,490,NULL
12073,Ferragem Plástico - Emb,73371,286,NULL
12081,Caneta para CD - DVD - Und,73464,34,NULL
12086,Pasta Cartolina com Grampo - Und,239514,288,
12091,Régua Acrílica Transparente - 40 cm - Und,73511,632,NULL
12094,Almofada para Carimbo Nº 4 Vermelho - Und,73520,551,NULL
12095,Bobina Térmica para Dispensador de Senhas - Und,73524,1402,NULL
12096,Caneta para Retroprojetor Vermelha - Und,73525,551,NULL
12098,Cola Branca - Frasco com  40 G,180362,1,NULL
12099,Crachá Uniformizado Horizontal - Und,73546,288,NULL
12100,Crachá Uniformizado Vertical - Und,73549,579,NULL
12105,Grampo para Grampeador Rapid 9 - 10 - Emb,73566,286,NULL
12111,Pilha Palito AAA - Und,73601,153,NULL
12117,Pasta Catálogo Preta com 25 Folhas - Und,73637,632,NULL
12127,Fita Crepe 16 X 50 - Und,73703,1,NULL
12133,Perfurador de Papel Super Grande para 100 Folhas - Und,73764,360,NULL
12134,Cola Bastão com 20 g - Und,73781,1,NULL
12141,Depósito Plástico Organizador com Tampa Cor Barnca 46 L - Und,73820,1446,NULL
12162,Caneta para Retroprojetor 2.0 Preto - Und,73894,551,NULL
12163,Apontador Simples - Und,73901,360,NULL
12164,Fita Zebrada de Sinalização (Amarela e Preta) - Rolo,128767,1,NULL
12165,Pasta em L para Documentos - Und,73912,288,NULL
12182,Lacre para Malote com 100 Unds - Emb,277392,316,
12188,Tesoura Escolar - Und,74072,264,NULL
12189,Arquivo Morto Gigante - Und,271670,288,
12190,Caixa Box Pequena - Und,199616,379,
12192,Fita Dupla Face Espuma 12 x 1.53 - Und,74090,1,NULL
12195,Etiqueta Ink-Jet - Laser Carta 25.4x101.6 6081Emb com 200 Unds - Und,74100,552,NULL
12196,Etiqueta Ink-Jet - Laser A4 288.5x200.0 267 Pimaco Embalagem com 25 UN - Und,74101,552,NULL
12199,Caneta Esferográfica Azul - Emb,74109,34,NULL
12208,Pilha para Relógio LR 41 - Und,183267,282,
