CODIGO_INTERNO;             EAN;             RMS;             NOME_COMERCIAL;             APRESENTACAO;             MARCA;             DESCRICAO;             UNIDADE;             PRD_QT_EQUIVALENTE
364          ;7898166041004;1108500180048;DIPIFARMA                                         ;AMPOLA                        ;FARMACE                       ;DIPIRONA INJETAVEL 500MG/ML 2ML                                                                                                                                                                         ;AMPOLA                        ;100               
10262        ;7897076921710;1235202070078;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;CLOPIDOGREL 75MG COMPRIMIDO (G)                                                                                                                                                                         ;COMPRIMIDO                    ;500               
9263         ;7898148294473;1256800800072;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;LORATADINA XAROPE 1MG/ML 100ML (G)                                                                                                                                                                      ;FRASCO                        ;1                 
9172         ;7898014565393;1171700730010;GENERICO                                          ;COMPRIMIDO                    ;PHARMASCIENCE                 ;NORFLOXACINO 400 MG COMPRIMIDO (G)                                                                                                                                                                      ;COMPRIMIDO                    ;14                
8503         ;7898148300532;1256801870058;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;AZITROMICINA 1GR COMPRIMIDO (G) FRACIONAVEL                                                                                                                                                             ;COMPRIMIDO                    ;150               
9868         ;7899547522181;1256802710062;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;SERTRALINA 50MG COMPRIMIDO (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;300               
10423        ;7897076907417;1235200570022;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;ACICLOVIR 200MG COMPRIMIDO (G)                                                                                                                                                                          ;COMPRIMIDO                    ;25                
5937         ;7897076912336;1235202070035;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;CLOPIDOGREL 75MG COMPRIMIDO (G)                                                                                                                                                                         ;COMPRIMIDO                    ;28                
10815        ;7897076910950;1235201420016;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;FEXOFENADINA 120MG COMPRIMIDO (G)                                                                                                                                                                       ;COMPRIMIDO                    ;10                
9288         ;7896862921224;1091700500196;PRESSOMEDE                                        ;COMPRIMIDO                    ;MEDQUIMICA                    ;ENALAPRIL 20MG COMPRIMIDO                                                                                                                                                                               ;COMPRIMIDO                    ;500               
2828         ;7896544910102;80003309005  ;I - BAIXO RISCO                                   ;Unidade                       ;MISSNER                       ;ESPARADRAPO IMPERMEAVEL 10CM X 4,5M C/CAPA                                                                                                                                                              ;Unidade                       ;1                 
8679         ;7896112143116;1037000710088;HELMIZOL                                          ;BISNAGA                       ;TEUTO                         ;METRONIDAZOL GEL VAGINAL 50GR + APLICADORES                                                                                                                                                             ;BISNAGA                       ;50                
3604         ;7897076912312;1235201910064;GENERICO                                          ;CÁPSULA                       ;RANBAXY                       ;NORTRIPTILINA 75MG CAPSULA (G) (C1)***                                                                                                                                                                  ;CÁPSULA                       ;30                
439          ;7898166040670;1108500260033;GENERICO                                          ;AMPOLA                        ;FARMACE                       ;BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA INJ 5ML (G)                                                                                                                                                    ;AMPOLA                        ;100               
10410        ;7899095246546;1542301770258;ARARTAN                                           ;COMPRIMIDO                    ;GEOLAB                        ;LOSARTANA POTASSICA 50MG COMPRIMIDO                                                                                                                                                                     ;COMPRIMIDO                    ;450               
365          ;7896112183693;1037002810063;GENERICO                                          ;AMPOLA                        ;TEUTO                         ;METOCLOPRAMIDA INJETAVEL 10MG/2ML (G)                                                                                                                                                                   ;AMPOLA                        ;120               
8851         ;7896112175216;             ;GENERICO                                          ;AMPOLA                        ;TEUTO                         ;MIDAZOLAM INJETAVEL 15MG/3ML (G) (B1)***                                                                                                                                                                ;AMPOLA                        ;5                 
8933         ;3789825949133;80026180009  ;AGULHA                                            ;Unidade                       ;SR                            ;AGULHA 25 X 0,80 ESTERIL                                                                                                                                                                                ;Unidade                       ;100               
231          ;7898122910993;1038700110023;HYTROPIN                                          ;AMPOLA                        ;HYPOFARMA                     ;SULFATO DE ATROPINA INJETAVEL 0,5MG 1ML                                                                                                                                                                 ;AMPOLA                        ;100               
9017         ;7898133137273;1384100460051;VALESSONE                                         ;COMPRIMIDO                    ;NATULAB                       ;VALERIANA OFFICINALIS 225,75 MG COMPRIMIDO                                                                                                                                                              ;COMPRIMIDO                    ;500               
10711        ;7908007904471;80560310056  ;MEDTESTE CORONAVIRUS                              ;Unidade                       ;MEDLEVENSOHN                  ;MEDTESTE CORONAVIRUS (COVID-19) IGG/IGM                                                                                                                                                                 ;Unidade                       ;25                
12003        ;7897473202771;1101302910018;GENERICO                                          ;FRASCO                        ;GLENMARK                      ;SALBUTAMOL 100MCG SPRAY AEROSOL 200 DOSES (G)                                                                                                                                                           ;FRASCO                        ;1                 
4246         ;1789841582311;1559200060047;GLICOSE                                           ;AMPOLA                        ;SAMTEC                        ;GLICOSE 50% INJETAVEL 10ML                                                                                                                                                                              ;AMPOLA                        ;200               
8405         ;7896112132264;1037002910041;CLOCEF                                            ;FRASCO-AMPOLA                 ;TEUTO                         ;CEFEPIMA PO INJETAVEL 1GR                                                                                                                                                                               ;FRASCO-AMPOLA                 ;50                
9302         ;7899547529685;1256802650094;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;NIMESULIDA 100MG COMPRIMIDO (G)                                                                                                                                                                         ;COMPRIMIDO                    ;350               
169          ;7896006238973;1049701550031;CLORPROMAZ                                        ;AMPOLA                        ;UNIAO QUIMICA                 ;CLORPROMAZINA INJETAVEL 25MG/5ML (C1)***                                                                                                                                                                ;AMPOLA                        ;50                
8284         ;7891899083204;80384550011  ;ATADURA DE CREPOM                                 ;Unidade                       ;MELHORMED                     ;ATADURA DE CREPOM 13 FIOS 20 CM X 1,80 M                                                                                                                                                                ;Unidade                       ;12                
8621         ;1789841582102;1559200020037;AGUA PARA INJETAVEIS                              ;AMPOLA                        ;SAMTEC                        ;AGUA PARA INJETAVEIS PLASTICO 20ML                                                                                                                                                                      ;AMPOLA                        ;200               
228          ;7898123907466;1134301430061;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;MIDAZOLAM INJETAVEL 15MG/3ML (G) (B1)***                                                                                                                                                                ;AMPOLA                        ;100               
11863        ;7896523214351;1438101950029;GENERICO                                          ;COMPRIMIDO                    ;CIMED                         ;PANTOPRAZOL 20MG COMPRIMIDO (G)                                                                                                                                                                         ;COMPRIMIDO                    ;28                
8647         ;7896472509843;1181900790057;MICLOX                                            ;COMPRIMIDO                    ;MULTILAB                      ;TARTARATO DE METOPROLOL 100MG COMPRIMIDO                                                                                                                                                                ;COMPRIMIDO                    ;30                
8104         ;7898404220673;1018600300011;GENERICO                                          ;AMPOLA                        ;SANTISA                       ;DIAZEPAM INJETAVEL 10MG/2ML (G) (B1)***                                                                                                                                                                 ;AMPOLA                        ;100               
11899        ;7898911244179;1556200190027;GENERICO                                          ;FRASCO-AMPOLA                 ;ABL                           ;MEROPENEM INJETAVEL 500MG IV PÓ S/DILUENTE (G)                                                                                                                                                          ;FRASCO-AMPOLA                 ;10                
7884         ;7896112167235;1037005950168;GENERICO                                          ;COMPRIMIDO                    ;TEUTO                         ;MEMANTINA 10MG COMPRIMIDO (G) (C1)***                                                                                                                                                                   ;COMPRIMIDO                    ;500               
5129         ;7898007677157;1177200010395;FISIOLOGICO 0,9%                                  ;FRASCO                        ;EQUIPLEX                      ;SORO FISIOLOGICO 0,9% 100ML FRASCO SIST. FECHADO                                                                                                                                                        ;FRASCO                        ;70                
8378         ;7896137112722;1071401750056;SINVASTON                                         ;COMPRIMIDO                    ;SANVAL                        ;SINVASTATINA 20MG COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;30                
12165        ;7898430461538;10207820015  ;II - MEDIO RISCO                                  ;Unidade                       ;MARK MED                      ;SONDA ASPIRACAO TRAQUEAL N. 08                                                                                                                                                                          ;Unidade                       ;1                 
12074        ;7899095258808;1542301750265;ZILEPAM                                           ;COMPRIMIDO                    ;GEOLAB                        ;CLONAZEPAM 0,5MG COMPRIMIDO (B1)***                                                                                                                                                                     ;COMPRIMIDO                    ;480               
12300        ;7898259495905;80026180029  ;II - MEDIO RISCO                                  ;Unidade                       ;SR                            ;SERINGA 20ML S/AG LOCK DESCARTAVEL                                                                                                                                                                      ;Unidade                       ;250               
12674        ;7898966409066;81907160002  ;I - BAIXO RISCO                                   ;Unidade                       ;EMBAMEDI                      ;CAIXA COLETORA NR13 PERFURANTE/CORTANTE NOBRE-FA                                                                                                                                                        ;Unidade                       ;20                
13571        ;7908414451865;81596329029  ;LAMINA DE BISTURI N.11                            ;Unidade                       ;MULTILASER                    ;LAMINA DE BISTURI N.11                                                                                                                                                                                  ;Unidade                       ;100               
12096        ;7897076922540;1235202730086;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;AMOXICILINA+CLAV. POTASSIO 875/125MG COMPRIMIDO (G)                                                                                                                                                     ;COMPRIMIDO                    ;14                
12525        ;7894164005956;ISENTO       ;LACTULAXY                                         ;FRASCO                        ;AIRELA                        ;LACTULOSE XAROPE 120ML                                                                                                                                                                                  ;FRASCO                        ;50                
12411        ;7899095217768;1542301990096;GENERICO                                          ;COMPRIMIDO                    ;GEOLAB                        ;ESCITALOPRAM 10MG COMPRIMIDO (G) (C1)***                                                                                                                                                                ;COMPRIMIDO                    ;450               
12761        ;7899547508475;1256802640072;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;MEMANTINA 10MG COMPRIMIDO (G) (C1)***                                                                                                                                                                   ;COMPRIMIDO                    ;200               
12728        ;7898966409080;81907160002  ;I - BAIXO RISCO                                   ;Unidade                       ;EMBAMEDI                      ;CAIXA COLETORA NR20 PERFURANTE/CORTANTE NOBRE-FA                                                                                                                                                        ;Unidade                       ;20                
12720        ;7899498608620;1004102200023;GENERICO                                          ;FRASCO-AMPOLA                 ;FRESENIUS                     ;SUCCINATO SODICO DE METILPREDNISOLONA INJETAVEL 125MG C/DILUENTE (G)                                                                                                                                    ;FRASCO-AMPOLA                 ;25                
12065        ;7898994049821;80748910006  ;II - MEDIO RISCO                                  ;CARTUCHO                      ;NUGARD                        ;LUVAS PROCEDIMENTO LATEX C/ PO TAM. P.  C/100                                                                                                                                                           ;CARTUCHO                      ;1                 
12777        ;7908414430433;81596329024  ;II - MEDIO RISCO                                  ;Unidade                       ;MULTILASER                    ;LANCETA DE SEGURANCA 21G 2,2MM                                                                                                                                                                          ;Unidade                       ;100               
12841        ;7898947170107;80495510075  ;I - BAIXO RISCO                                   ;CARTUCHO                      ;MEDIX                         ;TOUCA SANFONADA C/ELASTICO - C/100                                                                                                                                                                      ;CARTUCHO                      ;1                 
12718        ;7899498608507;1004101920049;ZYNVIR                                            ;FRASCO-AMPOLA                 ;FRESENIUS                     ;ACICLOVIR 250MG PO INJETAVEL IV                                                                                                                                                                         ;FRASCO-AMPOLA                 ;50                
12655        ;7894164006540;9999999999999;COMPLEXO B                                        ;COMPRIMIDO                    ;AIRELA                        ;COMPLEXO B COMPRIMIDO                                                                                                                                                                                   ;COMPRIMIDO                    ;500               
12374        ;7898652371790;80495510112  ;II - MEDIO RISCO                                  ;Unidade                       ;MEDIX                         ;EQUIPO MACROGOTAS COMPLETO                                                                                                                                                                              ;Unidade                       ;25                
12261        ;7898075313032;1048101410123;NEPRAZOL                                          ;CÁPSULA                       ;CIMED                         ;OMEPRAZOL 20MG CAPSULA                                                                                                                                                                                  ;CÁPSULA                       ;56                
12769        ;7896241285022;1097400840098;VASLIP                                            ;COMPRIMIDO                    ;BIOLAB                        ;SINVASTATINA 40MG COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;30                
12812        ;7896676438772;1029805680016;SPOX                                              ;FRASCO-AMPOLA                 ;CRISTALIA                     ;SULFATO DE POLIMIXINA B 500.000 UI 50MG                                                                                                                                                                 ;FRASCO-AMPOLA                 ;5                 
12640        ;7898927564285;1565100680080;GENERICO                                          ;COMPRIMIDO                    ;ZYDUS                         ;CARVEDILOL 25MG COMPRIMIDO (G)                                                                                                                                                                          ;COMPRIMIDO                    ;30                
12727        ;7898966409028;81907160002  ;I - BAIXO RISCO                                   ;Unidade                       ;EMBAMEDI                      ;CAIXA COLETORA NR3 PERFURANTE/CORTANTE NOBRE-FA                                                                                                                                                         ;Unidade                       ;20                
12187        ;7898927562052;1565100280015;GENERICO                                          ;COMPRIMIDO                    ;ZYDUS                         ;DIVALPROATO DE SODIO 250MG (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;20                
12344        ;7899547523928;1256803040011;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;METILDOPA 250MG COMPRIMIDO (G)                                                                                                                                                                          ;COMPRIMIDO                    ;30                
12813        ;7898470684942;1134302000026;PARINEX                                           ;AMPOLA                        ;HIPOLABOR                     ;HEPARINA INJETAVEL 5000UI/ML 5ML                                                                                                                                                                        ;AMPOLA                        ;50                
12816        ;7896112121459;1037004650020;GENERICO                                          ;FRASCO                        ;TEUTO                         ;VALPROATO DE SODIO SUSPENSAO 50MG/ML 100ML(G)(C1)***                                                                                                                                                    ;FRASCO                        ;50                
12446        ;7896676438437;1029802260229;LONGACTIL                                         ;COMPRIMIDO                    ;CRISTALIA                     ;CLORPROMAZINA 25MG COMPRIMIDO (C1)***                                                                                                                                                                   ;COMPRIMIDO                    ;200               
12521        ;7896676437782;1029805610018;AZENTEX                                           ;FRASCO                        ;CRISTALIA                     ;ACIDO ZOLEDRONICO 0,05 MG/ML 100ML                                                                                                                                                                      ;FRASCO                        ;1                 
12192        ;7898927562304;1565100310038;GENERICO                                          ;COMPRIMIDO                    ;ZYDUS                         ;TOPIRAMATO 100MG (G) (C1)***                                                                                                                                                                            ;COMPRIMIDO                    ;60                
12259        ;1890179071437;9999999999999;PROPOTIL                                          ;AMPOLA                        ;ZYDUS                         ;PROPOFOL INJETAVEL 10MG/ML 20ML (C1)***                                                                                                                                                                 ;AMPOLA                        ;5                 
11948        ;7898166042186;1108500340071;GENERICO                                          ;FRASCO                        ;FARMACE                       ;PARACETAMOL GOTAS 200MG/ML 10ML (G)                                                                                                                                                                     ;FRASCO                        ;100               
2210         ;7898123902256;1134300520057;NOVOSIL                                           ;COMPRIMIDO                    ;HIPOLABOR                     ;METOCLOPRAMIDA 10MG COMPRIMIDO                                                                                                                                                                          ;COMPRIMIDO                    ;500               
12839        ;7898652373183;80495510076  ;I - BAIXO RISCO                                   ;Unidade                       ;MEDIX                         ;MASCARA CIRURGICA TRIPLA DESCARTAVEL                                                                                                                                                                    ;Unidade                       ;50                
12892        ;7896523201290;1438101690043;GENERICO                                          ;COMPRIMIDO                    ;CIMED                         ;SINVASTATINA 20MG COMPRIMIDO (G)                                                                                                                                                                        ;COMPRIMIDO                    ;30                
12465        ;7897076922724;1235202780148;GULSHEN                                           ;COMPRIMIDO                    ;SUN FARMACEUTICA              ;ACIDO URSODESOXICOLICO 300MG COMPRIMIDO                                                                                                                                                                 ;COMPRIMIDO                    ;30                
13270        ;7898259495875;81391540010  ;II - MEDIO RISCO                                  ;Unidade                       ;SR                            ;SERINGA 10ML S/AG LOCK DESCARTAVEL C/ DISP. SEGURANCA                                                                                                                                                   ;Unidade                       ;250               
13459        ;7897473206106;1101302940022;GENERICO                                          ;FRASCO                        ;GLENMARK                      ;BECLOMETASONA 200MCG SPRAY ORAL 200 DOSES (G)                                                                                                                                                           ;FRASCO                        ;1                 
13045        ;7898100242924;1003800980026;GENERICO                                          ;COMPRIMIDO                    ;BRASTERAPICA                  ;CAPTOPRIL 25MG COMPRIMIDO (G)                                                                                                                                                                           ;COMPRIMIDO                    ;500               
13271        ;7898259496070;81391540010  ;II - MEDIO RISCO                                  ;Unidade                       ;SR                            ;SERINGA 20ML S/AG LOCK DESCARTAVEL C/ DISP. SEGURANCA                                                                                                                                                   ;Unidade                       ;250               
13348        ;1789893909895;80704570003  ;I - BAIXO RISCO                                   ;Unidade                       ;FLEXPELL                      ;CAIXA COLETORA NR20 PERFURANTE/CORTANTE ECO-FA                                                                                                                                                          ;Unidade                       ;20                
13458        ;7908414445550;81596320060  ;I - BAIXO RISCO                                   ;CARTUCHO                      ;MULTILASER                    ;LUVAS PROCEDIMENTO LATEX C/ PO TAM. M - C/100                                                                                                                                                           ;CARTUCHO                      ;1                 
13942        ;7898470682672;1134301990022;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;ONDANSETRONA INJETAVEL 8MG/4ML IM/IV (G)                                                                                                                                                                ;AMPOLA                        ;100               
12938        ;7898049792955;1039200650069;ALGY-FLANDERIL                                    ;COMPRIMIDO                    ;VITAMEDIC                     ;IBUPROFENO 600MG COMPRIMIDO                                                                                                                                                                             ;COMPRIMIDO                    ;500               
13204        ;7896112406013;1097403220147;CRONOCOR                                          ;COMPRIMIDO                    ;BIOLAB                        ;CARVEDILOL 6,25MG COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;30                
13216        ;7896098801062;10092410023  ;II - MEDIO RISCO                                  ;PAR                           ;MUCAMBO                       ;LUVAS CIRURGICA LATEX ESTERIL C/ PO N. 7,5                                                                                                                                                              ;PAR                           ;1                 
13456        ;7897917005203;1057101580044;GENERICO                                          ;COMPRIMIDO                    ;BELFAR                        ;ENALAPRIL 10MG COMPRIMIDO (G)                                                                                                                                                                           ;COMPRIMIDO                    ;30                
13517        ;7898949349594;80273450014  ;I - BAIXO RISCO                                   ;CARTUCHO                      ;GLOMED                        ;LUVAS PROCEDIMENTO VINIL  S/ PO TAM. XG.  C/100                                                                                                                                                         ;CARTUCHO                      ;1                 
13214        ;7896098811542;10092410045  ;II - MEDIO RISCO                                  ;PAR                           ;MUCAMBO                       ;LUVAS CIRURGICA LATEX ESTERIL S/ PO N. 8,0                                                                                                                                                              ;PAR                           ;1                 
13215        ;7896098811528;10092410045  ;II - MEDIO RISCO                                  ;PAR                           ;MUCAMBO                       ;LUVAS CIRURGICA LATEX ESTERIL S/ PO N. 7,0                                                                                                                                                              ;PAR                           ;1                 
13316        ;7898904279584;ISENTO       ;FITA INDICADORA                                   ;Unidade                       ;CIEX                          ;FITA ADESIVA P/AUTOCLAVE 19MM X 30M                                                                                                                                                                     ;Unidade                       ;1                 
13894        ;7896676401592;1029800890037;NEPRESOL                                          ;AMPOLA                        ;CRISTALIA                     ;CLORIDRATO DE HIDRALAZINA 20 MG/ML 1ML                                                                                                                                                                  ;AMPOLA                        ;50                
13626        ;7899547511093;1256802470088;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;METFORMINA 500MG COMPRIMIDO XR (G)                                                                                                                                                                      ;COMPRIMIDO                    ;400               
13319        ;7891317017217;1004310160187;VERSA                                             ;SERINGA                       ;EUROFARMA                     ;ENOXAPARINA SODICA INJETAVEL 40MG/0,6ML                                                                                                                                                                 ;SERINGA                       ;2                 
8833         ;7896862910365;1091700450016;FLOXIMED                                          ;COMPRIMIDO                    ;MEDQUIMICA                    ;NORFLOXACINO 400 MG COMPRIMIDO                                                                                                                                                                          ;COMPRIMIDO                    ;14                
5502         ;7898148290116;1256801690076;GENERICO                                          ;CÁPSULA                       ;PRATI DONADUZZI               ;OMEPRAZOL 20MG CAPSULA (G)                                                                                                                                                                              ;CÁPSULA                       ;560               
5975         ;7896006212300;1049713550021;GENERICO                                          ;FRASCO                        ;UNIAO QUIMICA                 ;CEFALEXINA SUSPENSAO 250MG/5ML 100ML (G)                                                                                                                                                                ;FRASCO                        ;1                 
497          ;7898901848998;1556200560010;GENERICO                                          ;FRASCO-AMPOLA                 ;ABL                           ;CEFALOTINA INJETAVEL 1G S/DILUENTE (G)                                                                                                                                                                  ;FRASCO-AMPOLA                 ;50                
2678         ;7898148292790;1256801590128;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;ACEBROFILINA 5MG/ML XAROPE INFANTIL 120ML (G)                                                                                                                                                           ;FRASCO                        ;50                
8036         ;7898470681644;1134301840047;GENERICO                                          ;FRASCO                        ;HIPOLABOR                     ;PREDNISOLONA SUSPENSAO 3MG/ML 120ML (G)                                                                                                                                                                 ;FRASCO                        ;50                
8816         ;7899470802596;1384100660040;BUSCOPLEX COMPOSTO                                ;FRASCO                        ;NATULAB                       ;BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA GT 20ML                                                                                                                                                        ;FRASCO                        ;200               
5223         ;7898148293360;1256800340081;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;CARBOCISTEINA SUSPENSAO ADULTO 50MG/ML 80ML (G)                                                                                                                                                         ;FRASCO                        ;50                
7498         ;7896112150152;1037005390030;GENERICO                                          ;FRASCO                        ;TEUTO                         ;IBUPROFENO GOTAS 50MG/ML 30ML (G)                                                                                                                                                                       ;FRASCO                        ;50                
8094         ;7898133131158;1384100020068;MAXALGINA                                         ;FRASCO                        ;NATULAB                       ;DIPIRONA GOTAS 500MG/ML 20ML                                                                                                                                                                            ;FRASCO                        ;200               
9047         ;7899095210622;1542300440063;ALBEL                                             ;FRASCO                        ;GEOLAB                        ;ALBENDAZOL SUSPENSAO 40MG/ML 10ML                                                                                                                                                                       ;FRASCO                        ;60                
8024         ;7898148290338;1256801370047;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;SIMETICONA GOTAS 75MG/ML 15ML  (G)                                                                                                                                                                      ;FRASCO                        ;200               
11181        ;7899547507454;1256800530040;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;MICONAZOL 20MG/G CREME VAGINAL 80GR (G) + APLICADORES                                                                                                                                                   ;BISNAGA                       ;1                 
2544         ;7898148294602;1256801260020;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;DEXAMETASONA CREME 1MG/GR 10GR (G)                                                                                                                                                                      ;BISNAGA                       ;100               
8510         ;7898404221168;1018600320012;GENERICO                                          ;AMPOLA                        ;SANTISA                       ;FUROSEMIDA INJETAVEL 10MG/ML 2ML (G)                                                                                                                                                                    ;AMPOLA                        ;100               
8835         ;7896137113873;1071402160015;ESTRIONIL                                         ;BISNAGA                       ;SANVAL                        ;ESTRIOL CREME VAGINAL 1MG/G 50GR + APLICADOR                                                                                                                                                            ;BISNAGA                       ;1                 
8792         ;7896676427783;1029804310096;KOLLAGENASE                                       ;BISNAGA                       ;CRISTALIA                     ;COLAGENASE SEM CLORANFENICOL POMADA 30GR + ESPATULA                                                                                                                                                     ;BISNAGA                       ;10                
8777         ;7899547524444;1256802450011;DEXPROTENOL                                       ;BISNAGA                       ;PRATI DONADUZZI               ;DEXPANTENOL POMADA DERMATOLOGICA 50MG/G 30G                                                                                                                                                             ;BISNAGA                       ;1                 
1131         ;7898148293698;1256800260051;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;NISTATINA SUSPENSAO ORAL 30ML (G)                                                                                                                                                                       ;FRASCO                        ;200               
8349         ;7898122913086;1038700580045;GENERICO                                          ;AMPOLA                        ;HYPOFARMA                     ;ONDANSETRONA INJETAVEL 4MG/2ML (G)                                                                                                                                                                      ;AMPOLA                        ;50                
369          ;7896676405255;1029800770025;NEOCAINA PESADA                                   ;AMPOLA                        ;CRISTALIA                     ;BUPIVACAINA PESADA 0,5% SP INJETAVEL 4ML                                                                                                                                                                ;AMPOLA                        ;40                
11471        ;7898652371394;80495510019  ;I - BAIXO RISCO                                   ;CARTUCHO                      ;MEDIX                         ;LUVAS PROCEDIMENTO NITRILO S/ PO TAM. M - C/100                                                                                                                                                         ;CARTUCHO                      ;1                 
